,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,2,0,0,,0,,,,,,,
1,sub001,2,1,2,,0,,,,,,,
2,sub001,2,2,4,,0,,,,,,,
3,sub001,2,3,6,A,0.0,,1,0.3500171611085534,,6.004652686882764,7.021330514922738,7.921332523692399
4,sub001,2,4,8,,0,,,,,,,
5,sub001,2,5,10,D,0.0,,2,0.3333355709910393,,10.004691159818321,11.02136557083577,11.921366282738745
6,sub001,2,6,12,,0,,,,,,,
7,sub001,2,7,14,B,0.0,,2,0.35000774124637246,,14.004737423732877,15.02143641281873,15.921414528042078
8,sub001,2,8,16,,0,,,,,,,
9,sub001,2,9,18,,0,,,,,,,
10,sub001,2,10,20,C,0.0,,1,0.45001114904880524,,20.00477488990873,21.021448542829603,21.92145369295031
11,sub001,2,11,22,,0,,,,,,,
12,sub001,2,12,24,D,0.0,,2,0.3333326652646065,,24.00481558777392,25.021498013753444,25.921473023016006
13,sub001,2,13,26,,0,,,,,,,
14,sub001,2,14,28,B,0.0,,2,0.29999552480876446,,28.004837900865823,29.02150120958686,29.92151254368946
15,sub001,2,15,30,,0,,,,,,,
16,sub001,2,16,32,,0,,,,,,,
17,sub001,2,17,34,,0,,,,,,,
18,sub001,2,18,36,A,0.0,,1,0.3833523727953434,,36.00488822488114,37.02156323194504,37.92159748869017
19,sub001,2,19,38,,0,,,,,,,
20,sub001,2,20,40,D,0.0,,2,0.35002080304548144,,40.00491116195917,41.02159657003358,41.92160276696086
21,sub001,2,21,42,,0,,,,,,,
22,sub001,2,22,44,,0,,,,,,,
23,sub001,2,23,46,C,0.0,,1,0.45001058327034116,,46.00496330158785,47.02162970881909,47.921642777044326
24,sub001,2,24,48,,0,,,,,,,
25,sub001,2,25,50,A,0.0,,1,0.3833395126275718,,50.00500229699537,51.02166160289198,51.921675513032824
26,sub001,2,26,52,,0,,,,,,,
27,sub001,2,27,54,C,0.0,,1,0.26671807607635856,,54.005027619656175,55.02169366274029,55.92170489486307
28,sub001,2,28,56,,0,,,,,,,
29,sub001,2,29,58,B,0.0,,2,0.3166784029453993,,58.00505157979205,59.021731707733124,59.921755766961724
30,sub001,2,30,60,,0,,,,,,,
31,sub001,2,31,62,,0,,,,,,,
32,sub001,2,32,64,,0,,,,,,,
33,sub001,2,33,66,D,0.0,,2,0.35004162322729826,,66.00510817067698,67.02177529176697,67.921777643729
34,sub001,2,34,68,,0,,,,,,,
35,sub001,2,35,70,C,0.0,,1,0.3500131983309984,,70.0051354826428,71.02179758762941,71.92181196901947
36,sub001,2,36,72,,0,,,,,,,
37,sub001,2,37,74,,0,,,,,,,
38,sub001,2,38,76,,0,,,,,,,
39,sub001,2,39,78,B,0.0,,2,0.33334258385002613,,78.00519809685647,79.02185937296599,79.92187068983912
40,sub001,2,40,80,,0,,,,,,,
