,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,4,0,0,,0,,,,,,,
1,sub001,4,1,2,,0,,,,,,,
2,sub001,4,2,4,,0,,,,,,,
3,sub001,4,3,6,A,0.0,,1,0.4333461606875062,,6.009194108191878,7.025864105205983,7.925867128185928
4,sub001,4,4,8,,0,,,,,,,
5,sub001,4,5,10,B,0.0,,2,0.3166734566912055,,10.009224911220372,11.025891189929098,11.925933129154146
6,sub001,4,6,12,,0,,,,,,,
7,sub001,4,7,14,,0,,,,,,,
8,sub001,4,8,16,D,0.0,,2,0.3333434290252626,,16.009281657170504,17.02594676427543,17.925960313063115
9,sub001,4,9,18,,0,,,,,,,
10,sub001,4,10,20,,0,,,,,,,
11,sub001,4,11,22,A,0.0,,1,0.400750326924026,,22.009318409953266,23.02598999394104,23.925998621154577
12,sub001,4,12,24,,0,,,,,,,
13,sub001,4,13,26,D,0.0,,2,0.30000549415126443,,26.00935030914843,27.026030916254967,27.926030941307545
14,sub001,4,14,28,,0,,,,,,,
15,sub001,4,15,30,C,0.0,,1,0.28333512088283896,,30.00938549404964,31.026052082888782,31.926053520292044
16,sub001,4,16,32,,0,,,,,,,
17,sub001,4,17,34,,0,,,,,,,
18,sub001,4,18,36,,0,,,,,,,
19,sub001,4,19,38,B,0.0,,2,0.35000300826504827,,38.00945016788319,39.059452093206346,39.95944490423426
20,sub001,4,20,40,,0,,,,,,,
21,sub001,4,21,42,,0,,,,,,,
22,sub001,4,22,44,C,0.0,,1,0.28334516612812877,,44.009486955124885,45.026161461137235,45.9261634349823
23,sub001,4,23,46,,0,,,,,,,
24,sub001,4,24,48,A,0.0,,1,0.3333484288305044,,48.009513047058135,49.02618197724223,49.926197215914726
25,sub001,4,25,50,,0,,,,,,,
26,sub001,4,26,52,,0,,,,,,,
27,sub001,4,27,54,B,0.0,,2,0.300005363766104,,54.009562257211655,55.026229622308165,55.926247869152576
28,sub001,4,28,56,,0,,,,,,,
29,sub001,4,29,58,,0,,,,,,,
30,sub001,4,30,60,D,0.0,,2,0.40005659172311425,,60.00964415026829,61.02627760125324,61.92629589699209
31,sub001,4,31,62,,0,,,,,,,
32,sub001,4,32,64,C,0.0,,1,0.5833265352994204,,64.00964942201972,65.02630476700142,65.92631300212815
33,sub001,4,33,66,,0,,,,,,,
34,sub001,4,34,68,,0,,,,,,,
35,sub001,4,35,70,B,0.0,,2,0.5666692918166518,,70.00968086114153,71.02634421410039,71.92635411815718
36,sub001,4,36,72,,0,,,,,,,
37,sub001,4,37,74,,0,,,,,,,
38,sub001,4,38,76,C,0.0,,1,0.3000056999735534,,76.00972683727741,77.0263927183114,77.9263975052163
39,sub001,4,39,78,,0,,,,,,,
40,sub001,4,40,80,,0,,,,,,,
41,sub001,4,41,82,,0,,,,,,,
42,sub001,4,42,84,D,0.0,,2,0.1666735210455954,,84.00978997722268,85.02644861489534,85.9264556360431
43,sub001,4,43,86,,0,,,,,,,
44,sub001,4,44,88,,0,,,,,,,
45,sub001,4,45,90,,0,,,,,,,
