,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,5,6,0,,0,,,,,,,
1,sub002,5,7,2,,0,,,,,,,
2,sub002,5,8,4,,0,,,,,,,
3,sub002,5,9,6,B,0.0,,2,-0.016665742004988715,,18.007757640996715,19.02515666099498,19.92442799700075
4,sub002,5,10,8,,0,,,,,,,
5,sub002,5,11,10,,0,,,,,,,
6,sub002,5,12,12,,0,,,,,,,
7,sub002,5,13,14,D,0.0,,2,-0.23332597299304325,,26.007814009994036,27.02448920199822,27.92449155099166
8,sub002,5,14,16,,0,,,,,,,
9,sub002,5,15,18,C,0.0,,1,-0.11592602699238341,,30.00784083099279,31.024534367999877,31.92452035799215
10,sub002,5,16,20,,0,,,,,,,
11,sub002,5,17,22,,0,,,,,,,
12,sub002,5,18,24,D,0.0,,2,-0.09926125200581737,,36.00789407300181,37.02456259499013,37.92456867398869
13,sub002,5,19,26,,0,,,,,,,
14,sub002,5,20,28,,0,,,,,,,
15,sub002,5,21,30,A,0.0,,1,-0.18332119900151156,,42.007939041999634,43.024610207998194,43.92461960398941
16,sub002,5,22,32,,0,,,,,,,
17,sub002,5,23,34,,0,,,,,,,
18,sub002,5,24,36,C,0.0,,2,0.13333171101112384,,48.00800390398945,49.024659511997015,49.924670574997435
19,sub002,5,25,38,,0,,,,,,,
20,sub002,5,26,40,,0,,,,,,,
21,sub002,5,27,42,B,0.0,,2,0.06668168999021873,,54.00803511599952,55.024716846994124,55.92472429899499
22,sub002,5,28,44,,0,,,,,,,
23,sub002,5,29,46,,0,,,,,,,
24,sub002,5,30,48,,0,,,,,,,
25,sub002,5,31,50,A,0.0,,1,-0.1165947289991891,,62.00810738099972,63.024765052992734,63.924772471000324
26,sub002,5,32,52,,0,,,,,,,
27,sub002,5,33,54,B,0.0,,2,0.3333407099999022,,66.00813487300184,67.02480035299959,67.924812207988
28,sub002,5,34,56,,0,,,,,,,
29,sub002,5,35,58,,0,,,,,,,
