,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,6,6,0,,0,,,,,,,
1,sub002,6,7,2,,0,,,,,,,
2,sub002,6,8,4,,0,,,,,,,
3,sub002,6,9,6,A,0.0,,1,0.08333119800954591,,18.015557331993477,19.032221097993897,19.932218634989113
4,sub002,6,10,8,,0,,,,,,,
5,sub002,6,11,10,,0,,,,,,,
6,sub002,6,12,12,D,0.0,,2,0.01667915500001982,,24.015584843000397,25.032263998000417,25.932278692998807
7,sub002,6,13,14,,0,,,,,,,
8,sub002,6,14,16,B,0.0,,2,-0.15000411099754274,,28.015625864994945,29.03229694798938,29.932298314000946
9,sub002,6,15,18,,0,,,,,,,
10,sub002,6,16,20,A,0.0,,1,-0.08332420000806451,,32.015651312001864,33.032322384999134,33.93232782999985
11,sub002,6,17,22,,0,,,,,,,
12,sub002,6,18,24,,0,,,,,,,
13,sub002,6,19,26,,0,,,,,,,
14,sub002,6,20,28,B,0.0,,2,-0.13333197199972346,,40.015721942996606,41.03239207000297,41.93240680499002
15,sub002,6,21,30,,0,,,,,,,
16,sub002,6,22,32,,0,,,,,,,
17,sub002,6,23,34,C,0.0,,1,-0.14999603900650982,,46.01576476699847,47.03244277500198,47.932447753002634
18,sub002,6,24,36,,0,,,,,,,
19,sub002,6,25,38,,0,,,,,,,
20,sub002,6,26,40,D,0.0,,2,-0.1999994939978933,,52.015822276996914,53.032510834993445,53.932496369990986
21,sub002,6,27,42,,0,,,,,,,
22,sub002,6,28,44,,0,,,,,,,
23,sub002,6,29,46,C,0.0,,1,0.05008609399374109,,58.015868413000135,59.03253952499654,59.932549242003006
24,sub002,6,30,48,,0,,,,,,,
25,sub002,6,31,50,A,0.0,,1,0.1333414190012263,,62.01589755699388,63.03256884399161,63.93258184500155
26,sub002,6,32,52,,0,,,,,,,
27,sub002,6,33,54,,0,,,,,,,
28,sub002,6,34,56,,0,,,,,,,
29,sub002,6,35,58,D,0.0,,2,-0.08331848900706973,,70.01596222999797,71.03263783598959,71.93264148499293
30,sub002,6,36,60,,0,,,,,,,
31,sub002,6,37,62,,0,,,,,,,
32,sub002,6,38,64,B,0.0,,2,0.050087451993022114,,76.01600906100066,77.03268501699495,77.93268749499111
33,sub002,6,39,66,,0,,,,,,,
34,sub002,6,40,68,,0,,,,,,,
35,sub002,6,41,70,,0,,,,,,,
36,sub002,6,42,72,C,0.0,,1,-0.19999677099986002,,84.01607970699843,85.03275066700007,85.9327615259972
37,sub002,6,43,74,,0,,,,,,,
38,sub002,6,44,76,D,0.0,,2,-0.2833287389948964,,88.01611181799672,89.03278153100109,89.9328035429935
39,sub002,6,45,78,,0,,,,,,,
40,sub002,6,46,80,,0,,,,,,,
41,sub002,6,47,82,C,0.0,,1,-0.1999264409969328,,94.0161631009978,95.03283177399135,95.93284740600211
42,sub002,6,48,84,,0,,,,,,,
43,sub002,6,49,86,D,0.0,,2,-0.28332407999550924,,98.01619576799567,99.03286980399571,99.93287932100066
44,sub002,6,50,88,,0,,,,,,,
45,sub002,6,51,90,,0,,,,,,,
46,sub002,6,52,92,B,0.0,,2,0.016681034001521766,,104.01624176799669,105.03292280199821,105.93292518999078
47,sub002,6,53,94,,0,,,,,,,
48,sub002,6,54,96,A,0.0,,1,-0.09999577699636575,,108.01627955998993,109.03295672799868,109.93295855099859
49,sub002,6,55,98,,0,,,,,,,
50,sub002,6,56,100,,0,,,,,,,
51,sub002,6,57,102,C,0.0,,1,0.16667961799248587,,114.01633093800046,115.03299855098885,115.93300640999223
52,sub002,6,58,104,,0,,,,,,,
53,sub002,6,59,106,,0,,,,,,,
54,sub002,6,60,108,,0,,,,,,,
55,sub002,6,61,110,D,0.0,,2,-0.2665759410010651,,122.01639569399413,123.03306872698886,123.93307738300064
56,sub002,6,62,112,,0,,,,,,,
57,sub002,6,63,114,C,0.0,,1,-0.2665795750071993,,126.01643156100181,127.03310478299682,127.93313082799432
58,sub002,6,64,116,,0,,,,,,,
59,sub002,6,65,118,,0,,,,,,,
60,sub002,6,66,120,,0,,,,,,,
61,sub002,6,67,122,A,0.0,,1,0.11666537199926097,,133.99983768600214,135.0165034649981,135.91651237299084
62,sub002,6,68,124,,0,,,,,,,
63,sub002,6,69,126,B,0.0,,2,-0.30000207999546546,,137.99986501398962,139.016537848991,139.9165431779984
64,sub002,6,70,128,,0,,,,,,,
65,sub002,6,71,130,,0,,,,,,,
66,sub002,6,72,132,,0,,,,,,,
67,sub002,6,73,134,A,0.0,,1,-0.29997784800070804,,145.99992779699096,147.01660107600037,147.91660921799485
68,sub002,6,74,136,,0,,,,,,,
69,sub002,6,75,138,B,0.0,,2,0.7333552290074294,,149.99995882499206,151.01663164400088,151.91663881400018
70,sub002,6,76,140,,0,,,,,,,
71,sub002,6,77,142,,0,,,,,,,
72,sub002,6,78,144,,0,,,,,,,
73,sub002,6,79,146,D,0.0,,2,-0.03332414299075026,,158.00002515099186,159.01670244899287,159.9167058259918
74,sub002,6,80,148,,0,,,,,,,
75,sub002,6,81,150,,0,,,,,,,
76,sub002,6,82,152,,0,,,,,,,
77,sub002,6,83,154,B,0.0,,2,0.08334951699362136,,166.00009311900067,167.01676522899652,167.91677383599745
78,sub002,6,84,156,,0,,,,,,,
79,sub002,6,85,158,,0,,,,,,,
80,sub002,6,86,160,,0,,,,,,,
81,sub002,6,87,162,D,0.0,,2,0.2500056409917306,,174.0001697080006,175.01683293600217,175.9168391939893
82,sub002,6,88,164,,0,,,,,,,
83,sub002,6,89,166,,0,,,,,,,
84,sub002,6,90,168,B,0.0,,2,-0.23259596999560017,,180.00021282299713,181.01688382698921,181.91689937499177
85,sub002,6,91,170,,0,,,,,,,
86,sub002,6,92,172,,0,,,,,,,
87,sub002,6,93,174,,0,,,,,,,
88,sub002,6,94,176,C,0.0,,1,-0.16672800001106225,,188.00035242000013,189.01695040299091,189.91696115100058
89,sub002,6,95,178,,0,,,,,,,
90,sub002,6,96,180,A,0.0,,1,-0.04999393400794361,,192.0003147440002,193.0169806779886,193.91699641599553
91,sub002,6,97,182,,0,,,,,,,
92,sub002,6,98,184,,0,,,,,,,
93,sub002,6,99,186,C,0.0,,1,-0.24992155701329466,,198.0003677670029,199.01703472698864,199.91704547399422
94,sub002,6,100,188,,0,,,,,,,
95,sub002,6,101,190,A,0.0,,1,-0.06666186900110915,,202.00039234499855,203.01706910599023,203.9170754509978
96,sub002,6,102,192,,0,,,,,,,
97,sub002,6,103,194,B,0.0,,2,-0.183327206003014,,206.00042678699538,207.0170964919962,207.9171024959942
98,sub002,6,104,196,,0,,,,,,,
99,sub002,6,105,198,,0,,,,,,,
100,sub002,6,106,200,D,0.0,,2,0.033417368002119474,,212.00047860399354,213.01715995700215,213.91715630800172
101,sub002,6,107,202,,0,,,,,,,
102,sub002,6,108,204,C,0.0,,1,-0.03332801299984567,,216.00051173700194,217.01718488999177,217.9171923160029
103,sub002,6,109,206,,0,,,,,,,
104,sub002,6,110,208,,0,,,,,,,
105,sub002,6,111,210,,0,,,,,,,
106,sub002,6,112,212,A,0.0,,1,0.40002833800099324,,224.00057574399398,225.01725166400138,225.9172551609954
107,sub002,6,113,214,,0,,,,,,,
108,sub002,6,114,216,,0,,,,,,,
109,sub002,6,115,218,,0,,,,,,,
110,sub002,6,116,220,C,0.0,,1,0.33334610699967016,,232.00064644600207,233.01731277399813,233.91732453099394
111,sub002,6,117,222,,0,,,,,,,
112,sub002,6,118,224,,0,,,,,,,
113,sub002,6,119,226,B,0.0,,2,-0.16665895500045735,,238.0006901529996,239.01736590899236,239.91737046699564
114,sub002,6,120,228,,0,,,,,,,
115,sub002,6,121,230,,0,,,,,,,
116,sub002,6,122,232,,0,,,,,,,
117,sub002,6,123,234,D,0.0,,2,-0.09999622601026203,,246.00075921700045,247.01742998299596,247.91744071099674
118,sub002,6,124,236,,0,,,,,,,
119,sub002,6,125,238,,0,,,,,,,
120,sub002,6,126,240,,0,,,,,,,
121,sub002,6,127,242,A,0.0,,1,-0.1833328509965213,,254.00083070699475,255.01749975400162,255.91750939399935
122,sub002,6,128,244,,0,,,,,,,
123,sub002,6,129,246,,0,,,,,,,
124,sub002,6,130,248,D,0.0,,2,-0.06664602500677574,,260.00088950899953,261.0175555679889,261.9175695619924
125,sub002,6,131,250,,0,,,,,,,
126,sub002,6,132,252,,0,,,,,,,
127,sub002,6,133,254,B,0.0,,2,-0.05001629999605939,,266.0009737999935,267.0176222989976,267.91763108099985
128,sub002,6,134,256,,0,,,,,,,
129,sub002,6,135,258,A,0.0,,1,-0.11666089099890087,,270.0009957969887,271.01767271899735,271.917680308994
130,sub002,6,136,260,,0,,,,,,,
131,sub002,6,137,262,,0,,,,,,,
