,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,4,6,0,,0,,,,,,,
1,sub002,4,7,2,,0,,,,,,,
2,sub002,4,8,4,,0,,,,,,,
3,sub002,4,9,6,B,0.0,,2,0.12132537800061982,,18.009607742002117,19.026279532001354,19.92628014399088
4,sub002,4,10,8,,0,,,,,,,
5,sub002,4,11,10,C,0.0,,1,0.06668071799504105,,22.0096227920003,23.026293415998225,23.926306305002072
6,sub002,4,12,12,,0,,,,,,,
7,sub002,4,13,14,,0,,,,,,,
8,sub002,4,14,16,D,0.0,,2,-0.1999963359994581,,28.00967180999578,29.026343320991145,29.926350726993405
9,sub002,4,15,18,,0,,,,,,,
10,sub002,4,16,20,A,0.0,,1,-0.01666413999919314,,32.00971093199041,33.02645619500254,33.9263857640035
11,sub002,4,17,22,,0,,,,,,,
12,sub002,4,18,24,,0,,,,,,,
13,sub002,4,19,26,C,0.0,,1,0.3166848389955703,,38.00975255599769,39.02642881000065,39.92643504499574
14,sub002,4,20,28,,0,,,,,,,
15,sub002,4,21,30,,0,,,,,,,
16,sub002,4,22,32,B,0.0,,2,-0.1833258380065672,,44.00980656899628,45.02647320299002,45.92647878799471
17,sub002,4,23,34,,0,,,,,,,
18,sub002,4,24,36,,0,,,,,,,
19,sub002,4,25,38,D,0.0,,2,0.050093483994714916,,50.00984800400329,51.026523146996624,51.926532778001274
20,sub002,4,26,40,,0,,,,,,,
21,sub002,4,27,42,,0,,,,,,,
22,sub002,4,28,44,B,0.0,,2,0.050743008992867544,,56.009904332997394,57.02657118400384,57.92658179400314
23,sub002,4,29,46,,0,,,,,,,
24,sub002,4,30,48,,0,,,,,,,
25,sub002,4,31,50,A,0.0,,1,-0.24999797700729687,,62.0099485469982,63.02662294699985,63.92662861099234
26,sub002,4,32,52,,0,,,,,,,
27,sub002,4,33,54,,0,,,,,,,
28,sub002,4,34,56,D,0.0,,2,-0.09999010899628047,,68.00999747199239,69.02667387499241,69.92667873999744
29,sub002,4,35,58,,0,,,,,,,
30,sub002,4,36,60,,0,,,,,,,
31,sub002,4,37,62,A,0.0,,1,-0.06666447900352068,,74.01005289600289,75.02671551099047,75.92672584899992
32,sub002,4,38,64,,0,,,,,,,
33,sub002,4,39,66,,0,,,,,,,
34,sub002,4,40,68,C,0.0,,1,0.2166765810106881,,80.01009579899255,81.02676939299272,81.9267779399961
35,sub002,4,41,70,,0,,,,,,,
36,sub002,4,42,72,,0,,,,,,,
37,sub002,4,43,74,A,0.0,,1,-0.13332679199811537,,86.01014352399216,87.02681218399084,87.9268240800011
38,sub002,4,44,76,,0,,,,,,,
39,sub002,4,45,78,,0,,,,,,,
40,sub002,4,46,80,D,0.0,,2,-0.016663247006363235,,92.01019583099696,93.02694464499655,93.92687494699203
41,sub002,4,47,82,,0,,,,,,,
42,sub002,4,48,84,C,0.0,,1,-0.01665629498893395,,96.01022390199068,97.02763465700264,97.92690896899148
43,sub002,4,49,86,,0,,,,,,,
44,sub002,4,50,88,D,0.0,,2,-0.23334682600398082,,100.01028245799534,101.02693296399957,101.92693974399299
45,sub002,4,51,90,,0,,,,,,,
46,sub002,4,52,92,,0,,,,,,,
47,sub002,4,53,94,,0,,,,,,,
