,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,1,0,0,,0,,,,,,,
1,sub001,1,1,2,,0,,,,,,,
2,sub001,1,2,4,,0,,,,,,,
3,sub001,1,3,6,A,0.0,,1,0.5000192308798432,,6.011100776493549,7.027777908369899,7.927784844301641
4,sub001,1,4,8,,0,,,,,,,
5,sub001,1,5,10,B,0.0,,2,0.29997750371694565,,10.011172234080732,11.02780400402844,11.927814001217484
6,sub001,1,6,12,,0,,,,,,,
7,sub001,1,7,14,,0,,,,,,,
8,sub001,1,8,16,D,0.0,,2,0.3833496393635869,,16.011179477907717,17.02784490492195,17.92786069959402
9,sub001,1,9,18,,0,,,,,,,
10,sub001,1,10,20,,0,,,,,,,
11,sub001,1,11,22,C,0.0,,1,0.5166565245017409,,22.01124654058367,23.027901066467166,23.92790695466101
12,sub001,1,12,24,,0,,,,,,,
13,sub001,1,13,26,B,0.0,,2,0.3333575138822198,,26.01125366333872,27.027929306030273,27.92792904842645
14,sub001,1,14,28,,0,,,,,,,
15,sub001,1,15,30,,0,,,,,,,
16,sub001,1,16,32,D,0.0,,2,0.3833415051922202,,32.0113106649369,33.02797692082822,33.92798206117004
17,sub001,1,17,34,,0,,,,,,,
18,sub001,1,18,36,C,0.0,,1,0.30001247208565474,,36.01133985351771,37.02801092900336,37.928022956475616
19,sub001,1,19,38,,0,,,,,,,
20,sub001,1,20,40,,0,,,,,,,
21,sub001,1,21,42,,0,,,,,,,
22,sub001,1,22,44,A,0.0,,1,0.433341758325696,,44.01140436064452,45.02806808426976,45.92807800229639
23,sub001,1,23,46,,0,,,,,,,
24,sub001,1,24,48,,0,,,,,,,
25,sub001,1,25,50,C,0.0,,1,0.33333539962768555,,50.011453568935394,51.02812293916941,51.92812908440828
26,sub001,1,26,52,,0,,,,,,,
27,sub001,1,27,54,,0,,,,,,,
28,sub001,1,28,56,B,0.0,,2,0.7666858034208417,,56.011488175950944,57.028195031918585,57.92816482577473
29,sub001,1,29,58,,0,,,,,,,
30,sub001,1,30,60,D,0.0,,2,0.5833393884822726,,60.01153545361012,61.02818713989109,61.928207335062325
31,sub001,1,31,62,,0,,,,,,,
32,sub001,1,32,64,A,0.0,,1,0.31670363433659077,,64.01154708582908,65.02821847610176,65.92823485750705
33,sub001,1,33,66,,0,,,,,,,
34,sub001,1,34,68,,0,,,,,,,
35,sub001,1,35,70,,0,,,,,,,
36,sub001,1,36,72,B,0.0,,2,0.5666761482134461,,72.01162167266011,73.02829466946423,73.92828836292028
37,sub001,1,37,74,,0,,,,,,,
38,sub001,1,38,76,D,0.0,,2,0.33334153052419424,,76.01164509635419,77.02831467799842,77.92833252064884
39,sub001,1,39,78,,0,,,,,,,
40,sub001,1,40,80,,0,,,,,,,
41,sub001,1,41,82,,0,,,,,,,
42,sub001,1,42,84,A,0.0,,1,0.3166792104020715,,84.01170853339136,85.02838118001819,85.92843415308744
