,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,4,6,0,,0,,,,,,,
1,sub002,4,7,2,,0,,,,,,,
2,sub002,4,8,4,,0,,,,,,,
3,sub002,4,9,6,D,0.0,,2,0.18333513499237597,,18.011320619028993,19.02798083005473,19.92799159005517
4,sub002,4,10,8,,0,,,,,,,
5,sub002,4,11,10,,0,,,,,,,
6,sub002,4,12,12,,0,,,,,,,
7,sub002,4,13,14,C,0.0,,1,-0.08332322502974421,,26.011387165053748,27.028054193011485,27.92806380800903
8,sub002,4,14,16,,0,,,,,,,
9,sub002,4,15,18,,0,,,,,,,
10,sub002,4,16,20,A,0.0,,1,-0.11665921699022874,,32.011440391012,33.02811651403317,33.928142786026
11,sub002,4,17,22,,0,,,,,,,
12,sub002,4,18,24,B,0.0,,2,-0.31668521801475435,,36.01150309003424,37.02815587900113,37.92816847504582
13,sub002,4,19,26,,0,,,,,,,
14,sub002,4,20,28,A,0.0,,1,-0.36666074697859585,,40.01152391103096,41.0281938300468,41.92820439004572
15,sub002,4,21,30,,0,,,,,,,
16,sub002,4,22,32,,0,,,,,,,
17,sub002,4,23,34,B,0.0,,2,-0.20000096695730463,,46.01158585801022,47.028262995008845,47.92826742300531
18,sub002,4,24,36,,0,,,,,,,
19,sub002,4,25,38,,0,,,,,,,
20,sub002,4,26,40,,0,,,,,,,
21,sub002,4,27,42,D,0.0,,2,-0.04999251902336255,,54.01165681402199,55.02832954301266,55.92833707603859
22,sub002,4,28,44,,0,,,,,,,
23,sub002,4,29,46,,0,,,,,,,
24,sub002,4,30,48,B,0.0,,2,-0.2666653820197098,,60.011720070033334,61.02839789504651,61.928403621015605
25,sub002,4,31,50,,0,,,,,,,
26,sub002,4,32,52,,0,,,,,,,
27,sub002,4,33,54,C,0.0,,1,-0.19999230303801596,,66.0117798790452,67.02844688703772,67.92846653301967
28,sub002,4,34,56,,0,,,,,,,
29,sub002,4,35,58,,0,,,,,,,
30,sub002,4,36,60,,0,,,,,,,
31,sub002,4,37,62,A,0.0,,1,-0.19998111500171944,,74.0118510070024,75.02852681005606,75.92853681900306
32,sub002,4,38,64,,0,,,,,,,
33,sub002,4,39,66,C,0.0,,1,0.3000126280239783,,78.01189513900317,79.02856679999968,79.9285848190193
34,sub002,4,40,68,,0,,,,,,,
35,sub002,4,41,70,D,0.0,,2,-0.2666683809948154,,82.01193692203378,83.02860983402934,83.92861468699994
36,sub002,4,42,72,,0,,,,,,,
37,sub002,4,43,74,C,0.0,,1,-0.1333240219973959,,86.01197286200477,87.0286398610333,87.9286525589996
38,sub002,4,44,76,,0,,,,,,,
39,sub002,4,45,78,A,0.0,,1,0.0833427959587425,,90.01201301504625,91.02868391299853,91.92869149905164
40,sub002,4,46,80,,0,,,,,,,
41,sub002,4,47,82,,0,,,,,,,
42,sub002,4,48,84,D,0.0,,2,-0.2833246610243805,,96.01206959004048,97.02874897804577,97.92874851904344
43,sub002,4,49,86,,0,,,,,,,
44,sub002,4,50,88,,0,,,,,,,
45,sub002,4,51,90,C,0.0,,1,-0.29999231500551105,,102.01213717402425,103.02879565500189,103.9288104630541
46,sub002,4,52,92,,0,,,,,,,
