,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,4,0,0,,0,,,,,,,
1,sub001,4,1,2,,0,,,,,,,
2,sub001,4,2,4,,0,,,,,,,
3,sub001,4,3,6,B,0.0,,2,0.3500114679336548,,6.012085301801562,7.028727178927511,7.92879729392007
4,sub001,4,4,8,,0,,,,,,,
5,sub001,4,5,10,D,0.0,,2,0.3000274980440736,,10.012100358959287,11.028783224988729,11.928808826953173
6,sub001,4,6,12,,0,,,,,,,
7,sub001,4,7,14,A,0.0,,1,0.31666584499180317,,14.012168254703283,15.028806054033339,15.928839597851038
8,sub001,4,8,16,,0,,,,,,,
9,sub001,4,9,18,,0,,,,,,,
10,sub001,4,10,20,C,0.0,,1,0.31666678097099066,,20.01232295576483,21.02898868592456,21.92899114266038
11,sub001,4,11,22,,0,,,,,,,
12,sub001,4,12,24,,0,,,,,,,
13,sub001,4,13,26,B,0.0,,2,0.3166482439264655,,26.012361840810627,27.028989715967327,27.929009237792343
14,sub001,4,14,28,,0,,,,,,,
15,sub001,4,15,30,,0,,,,,,,
16,sub001,4,16,32,,0,,,,,,,
17,sub001,4,17,34,D,0.0,,2,0.30000480310991406,,34.01239997474477,35.02910416992381,35.92906865570694
18,sub001,4,18,36,,0,,,,,,,
19,sub001,4,19,38,,0,,,,,,,
20,sub001,4,20,40,B,0.0,,2,0.38331392128020525,,40.01249094074592,41.0291124866344,41.92911351984367
21,sub001,4,21,42,,0,,,,,,,
22,sub001,4,22,44,,0,,,,,,,
23,sub001,4,23,46,,0,,,,,,,
24,sub001,4,24,48,D,0.0,,2,0.31670332700014114,,48.012515514623374,49.0292131556198,49.929231331683695
25,sub001,4,25,50,,0,,,,,,,
26,sub001,4,26,52,,0,,,,,,,
27,sub001,4,27,54,C,0.0,,1,0.36669888673350215,,54.01257031690329,55.029228487983346,55.92925010481849
28,sub001,4,28,56,,0,,,,,,,
29,sub001,4,29,58,A,0.0,,1,0.3667099019512534,,58.01258042966947,59.02925764583051,59.92927452176809
30,sub001,4,30,60,,0,,,,,,,
31,sub001,4,31,62,,0,,,,,,,
32,sub001,4,32,64,C,0.0,,1,0.3833644138649106,,64.01263928972185,65.02931100968271,65.92932407185435
33,sub001,4,33,66,,0,,,,,,,
34,sub001,4,34,68,,0,,,,,,,
35,sub001,4,35,70,,0,,,,,,,
36,sub001,4,36,72,A,0.0,,1,0.3499918789602816,,72.01272398093715,73.02938854973763,73.9294038596563
37,sub001,4,37,74,,0,,,,,,,
38,sub001,4,38,76,C,0.0,,1,0.4332950050011277,,76.01280514895916,77.02943900693208,77.92945829499513
39,sub001,4,39,78,,0,,,,,,,
40,sub001,4,40,80,,0,,,,,,,
41,sub001,4,41,82,D,0.0,,,,,82.01280515361577,83.02946428302675,83.92948306584731
42,sub001,4,42,84,,0,,2,1.0833801440894604,,,,
43,sub001,4,43,86,B,0.0,,2,0.5333405071869493,,86.0128177376464,87.02945569064468,87.92954913293943
44,sub001,4,44,88,,0,,,,,,,
45,sub001,4,45,90,,0,,,,,,,
