,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,6,0,0,,0,,,,,,,
1,sub001,6,1,2,,0,,,,,,,
2,sub001,6,2,4,,0,,,,,,,
3,sub001,6,3,6,B,0.0,,2,0.2833975348621607,,6.0102808442898095,7.0269641280174255,7.927046072203666
4,sub001,6,4,8,,0,,,,,,,
5,sub001,6,5,10,D,0.0,,2,0.3333088541403413,,10.010382565204054,11.02703362936154,11.927023279014975
6,sub001,6,6,12,,0,,,,,,,
7,sub001,6,7,14,C,0.0,,1,0.016666221898049116,,14.010392581112683,15.027058803010732,15.927088210359216
8,sub001,6,8,16,,0,,,,,,,
9,sub001,6,9,18,,0,,,,,,,
10,sub001,6,10,20,,0,,,,,,,
11,sub001,6,11,22,A,0.0,,1,0.2667086059227586,,22.01042892038822,23.027115472126752,23.92714636400342
12,sub001,6,12,24,,0,,,,,,,
13,sub001,6,13,26,,0,,,,,,,
14,sub001,6,14,28,D,0.0,,2,0.3000013711862266,,28.010622010100633,29.02726463135332,29.92727928329259
15,sub001,6,15,30,,0,,,,,,,
16,sub001,6,16,32,A,0.0,,1,0.3166824537329376,,32.01062302244827,33.02731286920607,33.92730444809422
17,sub001,6,17,34,,0,,,,,,,
18,sub001,6,18,36,,0,,,,,,,
19,sub001,6,19,38,C,0.0,,1,0.4833220196887851,,38.010698144324124,39.06068078242242,39.96069839131087
20,sub001,6,20,40,,0,,,,,,,
21,sub001,6,21,42,D,0.0,,2,0.4167262688279152,,42.01070942543447,43.02737503545359,43.92739616520703
22,sub001,6,22,44,,0,,,,,,,
23,sub001,6,23,46,,0,,,,,,,
24,sub001,6,24,48,,0,,,,,,,
25,sub001,6,25,50,B,0.0,,2,0.3333790567703545,,50.010690707247704,51.02736271638423,51.927408502437174
26,sub001,6,26,52,,0,,,,,,,
27,sub001,6,27,54,C,0.0,,1,0.3500210288912058,,54.01074308436364,55.0274400874041,55.927515492308885
28,sub001,6,28,56,,0,,,,,,,
29,sub001,6,29,58,,0,,,,,,,
30,sub001,6,30,60,,0,,,,,,,
31,sub001,6,31,62,A,0.0,,1,0.6332839378155768,,62.01086621545255,63.027473342139274,63.9274892732501
32,sub001,6,32,64,,0,,,,,,,
33,sub001,6,33,66,,0,,,,,,,
34,sub001,6,34,68,B,0.0,,2,0.2999409609474242,,68.01091946708038,69.02754672709852,69.92752025602385
35,sub001,6,35,70,,0,,,,,,,
36,sub001,6,36,72,,0,,,,,,,
37,sub001,6,37,74,A,0.0,,1,0.44999642902985215,,74.01091204211116,75.02758428035304,75.92759343609214
38,sub001,6,38,76,,0,,,,,,,
39,sub001,6,39,78,,0,,,,,,,
40,sub001,6,40,80,,0,,,,,,,
