,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,2,6,0,,0,,,,,,,
1,sub002,2,7,2,,0,,,,,,,
2,sub002,2,8,4,,0,,,,,,,
3,sub002,2,9,6,B,0.0,,2,0.30002248600067105,,18.011758761999772,19.028440040000532,19.928451494
4,sub002,2,10,8,,0,,,,,,,
5,sub002,2,11,10,,0,,,,,,,
6,sub002,2,12,12,A,0.0,,1,0.33334306300002936,,24.01185390200044,25.028526541000247,25.928540294999948
7,sub002,2,13,14,,0,,,,,,,
8,sub002,2,14,16,,0,,,,,,,
9,sub002,2,15,18,,0,,,,,,,
10,sub002,2,16,20,D,0.0,,2,0.35001762400042935,,32.011967829999776,33.02864240700001,33.928655460999835
11,sub002,2,17,22,,0,,,,,,,
12,sub002,2,18,24,,0,,,,,,,
13,sub002,2,19,26,,0,,,,,,,
14,sub002,2,20,28,B,0.0,,2,0.30002435999995214,,40.012079093000466,41.028756616000464,41.92877204600063
15,sub002,2,21,30,,0,,,,,,,
16,sub002,2,22,32,,0,,,,,,,
17,sub002,2,23,34,C,0.0,,1,0.10002034499939327,,46.01217489100054,47.02885024900024,47.928865497000515
18,sub002,2,24,36,,0,,,,,,,
19,sub002,2,25,38,,0,,,,,,,
20,sub002,2,26,40,B,0.0,,2,0.23335083600068174,,52.01226470599977,53.02893687300002,53.928949553000166
21,sub002,2,27,42,,0,,,,,,,
22,sub002,2,28,44,,0,,,,,,,
23,sub002,2,29,46,,0,,,,,,,
24,sub002,2,30,48,C,0.0,,1,0.13334226899951318,,60.01238370900046,61.029058907000035,61.929071285000646
25,sub002,2,31,50,,0,,,,,,,
26,sub002,2,32,52,D,0.0,,2,0.35002090699981636,,64.01243734000036,65.02911981200032,65.92913109300025
27,sub002,2,33,54,,0,,,,,,,
28,sub002,2,34,56,,0,,,,,,,
29,sub002,2,35,58,,0,,,,,,,
30,sub002,2,36,60,A,0.0,,1,0.3000213049999729,,72.01256075699985,73.0292535970002,73.92925352700058
31,sub002,2,37,62,,0,,,,,,,
32,sub002,2,38,64,,0,,,,,,,
33,sub002,2,39,66,,0,,,,,,,
34,sub002,2,40,68,C,0.0,,1,0.20002688899967325,,80.01268056200024,81.02935893300037,81.929368522
35,sub002,2,41,70,,0,,,,,,,
36,sub002,2,42,72,,0,,,,,,,
37,sub002,2,43,74,,0,,,,,,,
38,sub002,2,44,76,D,0.0,,2,0.13334260099964013,,88.01279990600051,89.02985467800045,89.92949827600023
