,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,3,6,0,,0,,,,,,,
1,sub002,3,7,2,,0,,,,,,,
2,sub002,3,8,4,,0,,,,,,,
3,sub002,3,9,6,B,0.0,,2,0.5833532140004536,,18.016412775999925,19.03308242300045,19.933095316000617
4,sub002,3,10,8,,0,,,,,,,
5,sub002,3,11,10,D,0.0,,2,0.3166728259984666,,22.01644726500126,23.03311513799963,23.93312742099988
6,sub002,3,12,12,,0,,,,,,,
7,sub002,3,13,14,,0,,,,,,,
8,sub002,3,14,16,B,0.0,,2,0.35001819799981604,,28.016483691000758,29.033169776999785,29.933169265001197
9,sub002,3,15,18,,0,,,,,,,
10,sub002,3,16,20,C,0.0,,1,0.18335510399992927,,32.0165142879996,33.03319135899983,33.93319501199949
11,sub002,3,17,22,,0,,,,,,,
12,sub002,3,18,24,,0,,,,,,,
13,sub002,3,19,26,,0,,,,,,,
14,sub002,3,20,28,A,0.0,,1,0.45000902300125745,,40.01658110199969,41.03324631900068,41.933263775999876
15,sub002,3,21,30,,0,,,,,,,
16,sub002,3,22,32,C,0.0,,1,0.20000365400119335,,43.999942290000035,45.01661060600054,45.91661704800026
17,sub002,3,23,34,,0,,,,,,,
18,sub002,3,24,36,A,0.0,,1,0.26667387999987113,,47.99997311300103,49.01663921399995,49.916651253000964
19,sub002,3,25,38,,0,,,,,,,
20,sub002,3,26,40,,0,,,,,,,
21,sub002,3,27,42,C,0.0,,1,0.30000764500073274,,54.000015157000234,55.016689080001015,55.916694055000335
22,sub002,3,28,44,,0,,,,,,,
23,sub002,3,29,46,,0,,,,,,,
24,sub002,3,30,48,,0,,,,,,,
25,sub002,3,31,50,D,0.0,,2,0.06668067399914435,,62.00007874900075,63.01674911200098,63.91675839600066
26,sub002,3,32,52,,0,,,,,,,
27,sub002,3,33,54,B,0.0,,2,0.30001835800067056,,66.00010847900012,67.01678012199955,67.91679020300035
28,sub002,3,34,56,,0,,,,,,,
29,sub002,3,35,58,,0,,,,,,,
30,sub002,3,36,60,,0,,,,,,,
31,sub002,3,37,62,D,0.0,,2,0.25009567399865773,,74.000171134001,75.0168612489997,75.91685606499959
32,sub002,3,38,64,,0,,,,,,,
33,sub002,3,39,66,A,0.0,,1,0.7166688189990964,,78.00021815200125,79.01688194500093,79.9168845740005
34,sub002,3,40,68,,0,,,,,,,
35,sub002,3,41,70,,0,,,,,,,
36,sub002,3,42,72,C,0.0,,1,0.1000018970007659,,84.0002603289995,85.01692037599969,85.91693088899956
37,sub002,3,43,74,,0,,,,,,,
38,sub002,3,44,76,,0,,,,,,,
39,sub002,3,45,78,B,0.0,,2,0.05008848699981172,,90.00030251300086,91.01697220700044,91.91697727599967
40,sub002,3,46,80,,0,,,,,,,
41,sub002,3,47,82,C,0.0,,1,0.016675790000590496,,94.00033119299951,95.0170069830001,95.91701294700033
42,sub002,3,48,84,,0,,,,,,,
43,sub002,3,49,86,A,0.0,,1,0.11667621500055247,,98.00036015600017,99.0170310680005,99.91704486300114
44,sub002,3,50,88,,0,,,,,,,
45,sub002,3,51,90,,0,,,,,,,
46,sub002,3,52,92,B,0.0,,2,0.09521252800004731,,104.0052055619999,105.01707143000021,105.91707997699996
47,sub002,3,53,94,,0,,,,,,,
48,sub002,3,54,96,,0,,,,,,,
49,sub002,3,55,98,A,0.0,,1,0.0666722080004547,,110.00045522999972,111.01712435300033,111.91712904000087
50,sub002,3,56,100,,0,,,,,,,
51,sub002,3,57,102,,0,,,,,,,
52,sub002,3,58,104,D,0.0,,2,0.2666756399994483,,116.00050028100122,117.01718752000124,117.91718604900052
53,sub002,3,59,106,,0,,,,,,,
54,sub002,3,60,108,,0,,,,,,,
55,sub002,3,61,110,C,0.0,,1,0.08334558400019887,,122.00054246299987,123.01722520600015,123.91723267099951
56,sub002,3,62,112,,0,,,,,,,
57,sub002,3,63,114,D,0.0,,2,0.30003159800071444,,126.00058741199973,127.0172533060013,127.91726336300053
58,sub002,3,64,116,,0,,,,,,,
59,sub002,3,65,118,A,0.0,,1,-0.14999965599963616,,130.00061878000088,131.0172887560002,131.91729902500083
60,sub002,3,66,120,,0,,,,,,,
61,sub002,3,67,122,D,0.0,,2,-0.03332456899988756,,134.00065033899955,135.01731592800024,135.91732279200005
62,sub002,3,68,124,,0,,,,,,,
63,sub002,3,69,126,,0,,,,,,,
64,sub002,3,70,128,,0,,,,,,,
65,sub002,3,71,130,B,0.0,,2,-0.08332702799998515,,142.00071514000047,143.01738128100078,143.9173894150008
66,sub002,3,72,132,,0,,,,,,,
67,sub002,3,73,134,A,0.0,,1,0.03342364799937059,,146.000744201001,147.0174208190001,147.91742286000044
68,sub002,3,74,136,,0,,,,,,,
69,sub002,3,75,138,D,0.0,,2,0.01667590199940605,,150.00078004600073,151.01745594800013,151.91746305699962
70,sub002,3,76,140,,0,,,,,,,
71,sub002,3,77,142,A,0.0,,1,0.2666797169986239,,154.00081138800124,155.01748951400077,155.91749424199952
72,sub002,3,78,144,,0,,,,,,,
73,sub002,3,79,146,,0,,,,,,,
74,sub002,3,80,148,B,0.0,,2,0.13334589999976743,,160.00086121599998,161.01753886299957,161.91754422000122
75,sub002,3,81,150,,0,,,,,,,
76,sub002,3,82,152,,0,,,,,,,
77,sub002,3,83,154,,0,,,,,,,
78,sub002,3,84,156,C,0.0,,1,-0.04998850499941909,,168.00092572799986,169.01760140999977,169.91761127000063
79,sub002,3,85,158,,0,,,,,,,
80,sub002,3,86,160,,0,,,,,,,
81,sub002,3,87,162,,0,,,,,,,
82,sub002,3,88,164,B,0.0,,2,0.33334365300106583,,176.00100130600003,177.01767699500124,177.917683914
83,sub002,3,89,166,,0,,,,,,,
84,sub002,3,90,168,,0,,,,,,,
85,sub002,3,91,170,D,0.0,,2,-0.11666920899915567,,182.0010532159995,183.01772639800038,183.9177329310005
86,sub002,3,92,172,,0,,,,,,,
87,sub002,3,93,174,,0,,,,,,,
88,sub002,3,94,176,,0,,,,,,,
89,sub002,3,95,178,C,0.0,,1,-0.28333089199986716,,190.00111822799954,191.0177902480009,191.91779984700042
90,sub002,3,96,180,,0,,,,,,,
91,sub002,3,97,182,D,0.0,,2,0.30000673299946357,,194.00115544500113,195.01781637400018,195.91782630700072
92,sub002,3,98,184,,0,,,,,,,
93,sub002,3,99,186,A,0.0,,1,0.0666736889997992,,198.00118057500003,199.01784674200098,199.91786118399978
94,sub002,3,100,188,,0,,,,,,,
95,sub002,3,101,190,B,0.0,,2,0.18333818100109056,,202.00121587099966,203.0178871950011,203.9178931990009
96,sub002,3,102,192,,0,,,,,,,
97,sub002,3,103,194,,0,,,,,,,
98,sub002,3,104,196,C,0.0,,1,8.150000212481245e-06,,208.00126524900043,209.018015783,209.9179409520002
99,sub002,3,105,198,,0,,,,,,,
100,sub002,3,106,200,,0,,,,,,,
101,sub002,3,107,202,B,0.0,,2,0.31667834800100536,,214.0013170029997,215.01798719399994,215.91800001400043
102,sub002,3,108,204,,0,,,,,,,
103,sub002,3,109,206,,0,,,,,,,
104,sub002,3,110,208,C,0.0,,1,0.03341825000097742,,220.00136724799995,221.0180502100011,221.9180478970011
105,sub002,3,111,210,,0,,,,,,,
106,sub002,3,112,212,D,0.0,,2,0.38334942599976785,,224.00139935900006,225.01807543500036,225.91807969
107,sub002,3,113,214,,0,,,,,,,
