,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,4,0,0,,0,,,,,,,
1,sub001,4,1,2,,0,,,,,,,
2,sub001,4,2,4,,0,,,,,,,
3,sub001,4,3,6,B,0.0,,2,0.30000914447009563,,6.0137618547305465,7.030426918528974,7.930449033156037
4,sub001,4,4,8,,0,,,,,,,
5,sub001,4,5,10,,0,,,,,,,
6,sub001,4,6,12,,0,,,,,,,
7,sub001,4,7,14,A,0.0,,1,0.2666742131114006,,14.01384211704135,15.030503508634865,15.930510374717414
8,sub001,4,8,16,,0,,,,,,,
9,sub001,4,9,18,D,0.0,,2,0.3166864821687341,,18.01386270392686,19.030530272983015,19.93054812029004
10,sub001,4,10,20,,0,,,,,,,
11,sub001,4,11,22,,0,,,,,,,
12,sub001,4,12,24,A,0.0,,1,0.2500094398856163,,24.013921721838415,25.030588410794735,25.930605420842767
13,sub001,4,13,26,,0,,,,,,,
14,sub001,4,14,28,D,0.0,,2,0.25000839587301016,,28.013960720971227,29.03063022904098,29.930636044591665
15,sub001,4,15,30,,0,,,,,,,
16,sub001,4,16,32,,0,,,,,,,
17,sub001,4,17,34,B,0.0,,2,0.2500163810327649,,34.014007925987244,35.03068614564836,35.93068614322692
18,sub001,4,18,36,,0,,,,,,,
19,sub001,4,19,38,C,0.0,,1,0.11668200325220823,,38.01404027082026,39.06409470923245,39.96407120954245
20,sub001,4,20,40,,0,,,,,,,
21,sub001,4,21,42,,0,,,,,,,
22,sub001,4,22,44,D,0.0,,2,0.2500053904950619,,44.01410030666739,45.0307723255828,45.93077515810728
23,sub001,4,23,46,,0,,,,,,,
24,sub001,4,24,48,C,0.0,,1,0.41669254191219807,,48.014134732075036,49.030797274783254,49.930817478336394
25,sub001,4,25,50,,0,,,,,,,
26,sub001,4,26,52,,0,,,,,,,
27,sub001,4,27,54,,0,,,,,,,
28,sub001,4,28,56,B,0.0,,2,0.25001265201717615,,56.01420347765088,57.03087628912181,57.93088490050286
29,sub001,4,29,58,,0,,,,,,,
30,sub001,4,30,60,,0,,,,,,,
31,sub001,4,31,62,,0,,,,,,,
32,sub001,4,32,64,C,0.0,,1,0.28335138130933046,,64.01427503861487,65.0309490673244,65.93095028027892
33,sub001,4,33,66,,0,,,,,,,
34,sub001,4,34,68,,0,,,,,,,
35,sub001,4,35,70,,0,,,,,,,
36,sub001,4,36,72,A,0.0,,1,0.25000959169119596,,72.01434656977654,73.03101014811546,73.93101728800684
37,sub001,4,37,74,,0,,,,,,,
38,sub001,4,38,76,,0,,,,,,,
39,sub001,4,39,78,,0,,,,,,,
40,sub001,4,40,80,B,0.0,,2,0.2500136336311698,,80.01441287249327,81.03108308836818,81.93109833262861
41,sub001,4,41,82,,0,,,,,,,
42,sub001,4,42,84,,0,,,,,,,
43,sub001,4,43,86,,0,,,,,,,
44,sub001,4,44,88,D,0.0,,2,0.23342309147119522,,88.01448249351233,89.03117134887725,89.9311547409743
45,sub001,4,45,90,,0,,,,,,,
46,sub001,4,46,92,,0,,,,,,,
