,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub001,2,0,0,,0,,,,,,,
1,sub001,2,1,2,,0,,,,,,,
2,sub001,2,2,4,,0,,,,,,,
3,sub001,2,3,6,A,0.0,,1,0.2333367383107543,,6.009050601162016,7.025709433481097,7.925725137814879
4,sub001,2,4,8,,0,,,,,,,
5,sub001,2,5,10,,0,,,,,,,
6,sub001,2,6,12,B,0.0,,2,0.333332946524024,,12.009092252701521,13.025751169770956,13.92575737927109
7,sub001,2,7,14,,0,,,,,,,
8,sub001,2,8,16,,0,,,,,,,
9,sub001,2,9,18,,0,,,,,,,
10,sub001,2,10,20,D,0.0,,2,0.28334173373878,,20.009149464778602,21.025812407955527,21.925830710679293
11,sub001,2,11,22,,0,,,,,,,
12,sub001,2,12,24,,0,,,,,,,
13,sub001,2,13,26,A,0.0,,1,0.28335054125636816,,26.009192522615194,27.025866732001305,27.92586246225983
14,sub001,2,14,28,,0,,,,,,,
15,sub001,2,15,30,,0,,,,,,,
16,sub001,2,16,32,C,0.0,,1,0.2666720822453499,,32.00923904776573,33.02590043190867,33.92590663395822
17,sub001,2,17,34,,0,,,,,,,
18,sub001,2,18,36,,0,,,,,,,
19,sub001,2,19,38,,0,,,,,,,
20,sub001,2,20,40,D,0.0,,2,0.7166784377768636,,40.00928616989404,41.02594473864883,41.925967584364116
21,sub001,2,21,42,,0,,,,,,,
22,sub001,2,22,44,,0,,,,,,,
23,sub001,2,23,46,,0,,,,,,,
24,sub001,2,24,48,B,0.0,,2,0.2880013780668378,,48.00934906490147,49.026008469983935,49.92601364478469
25,sub001,2,25,50,,0,,,,,,,
26,sub001,2,26,52,A,0.0,,1,0.3500214172527194,,52.00936211645603,53.0260272892192,53.926035633310676
27,sub001,2,27,54,,0,,,,,,,
28,sub001,2,28,56,,0,,,,,,,
29,sub001,2,29,58,,0,,,,,,,
30,sub001,2,30,60,C,0.0,,1,0.3000144464895129,,60.009421232156456,61.02609263919294,61.92609933577478
31,sub001,2,31,62,,0,,,,,,,
32,sub001,2,32,64,D,0.0,,2,0.3000024640932679,,64.0094560533762,65.02611771132797,65.92613057326525
33,sub001,2,33,66,,0,,,,,,,
34,sub001,2,34,68,C,0.0,,1,0.46666476503014565,,68.00950503349304,69.02614710107446,69.92616464756429
35,sub001,2,35,70,,0,,,,,,,
36,sub001,2,36,72,,0,,,,,,,
37,sub001,2,37,74,B,0.0,,2,0.3000043844804168,,74.00952215027064,75.02619127649814,75.92620211001486
38,sub001,2,38,76,,0,,,,,,,
39,sub001,2,39,78,,0,,,,,,,
40,sub001,2,40,80,A,0.0,,1,0.2833378091454506,,80.00956893991679,81.02628333680332,81.92624269984663
41,sub001,2,41,82,,0,,,,,,,
42,sub001,2,42,84,,0,,,,,,,
