,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,3,6,0,,0,,,,,,,
1,sub002,3,7,2,,0,,,,,,,
2,sub002,3,8,4,,0,,,,,,,
3,sub002,3,9,6,C,0.0,,1,0.46667870799137745,,18.002009012008784,19.018680577006307,19.91869394700916
4,sub002,3,10,8,,0,,,,,,,
5,sub002,3,11,10,D,0.0,,2,0.31667271300102584,,22.002040199004114,23.018703868001467,23.91871782700764
6,sub002,3,12,12,,0,,,,,,,
7,sub002,3,13,14,C,0.0,,1,0.2500108189997263,,26.002062923013,27.01874267301173,27.91874571000517
8,sub002,3,14,16,,0,,,,,,,
9,sub002,3,15,18,B,0.0,,2,0.39999869400344323,,30.00211620000482,31.01877283900103,31.918776287013316
10,sub002,3,16,20,,0,,,,,,,
11,sub002,3,17,22,A,0.0,,1,0.35000355599913746,,34.002133873000275,35.01880590801011,35.918816590012284
12,sub002,3,18,24,,0,,,,,,,
13,sub002,3,19,26,B,0.0,,2,0.13334212399786338,,38.002160497009754,39.01884183101356,39.91884793101053
14,sub002,3,20,28,,0,,,,,,,
15,sub002,3,21,30,,0,,,,,,,
16,sub002,3,22,32,A,0.0,,1,0.26668887698906474,,44.002202840012615,45.01888564501132,45.91889292700216
17,sub002,3,23,34,,0,,,,,,,
18,sub002,3,24,36,,0,,,,,,,
19,sub002,3,25,38,B,0.0,,2,0.21666558700962923,,50.002267966003274,51.01892982900608,51.91893691501173
20,sub002,3,26,40,,0,,,,,,,
21,sub002,3,27,42,D,0.0,,2,0.3166837290045805,,54.00228522600082,55.01896092500829,55.91897180500382
22,sub002,3,28,44,,0,,,,,,,
23,sub002,3,29,46,C,0.0,,1,0.25000884699693415,,58.00232400200912,59.018990797005245,59.91899998601002
24,sub002,3,30,48,,0,,,,,,,
25,sub002,3,31,50,A,0.0,,1,0.366683012995054,,62.00234777200967,63.01902114000404,63.91902905500319
26,sub002,3,32,52,,0,,,,,,,
27,sub002,3,33,54,D,0.0,,2,0.2500074499985203,,66.00238232700212,67.0190475910058,67.91905986900383
28,sub002,3,34,56,,0,,,,,,,
29,sub002,3,35,58,,0,,,,,,,
30,sub002,3,36,60,B,0.0,,2,0.25000825298775453,,72.00243222201243,73.01910888300336,73.91911415000504
31,sub002,3,37,62,,0,,,,,,,
32,sub002,3,38,64,,0,,,,,,,
33,sub002,3,39,66,A,0.0,,1,0.08334284700686112,,78.00248006200127,79.01914917300746,79.91915749700274
34,sub002,3,40,68,,0,,,,,,,
35,sub002,3,41,70,,0,,,,,,,
36,sub002,3,42,72,,0,,,,,,,
37,sub002,3,43,74,C,0.0,,1,0.28334118699422106,,86.00254365301225,87.01922306300548,87.91922181700647
38,sub002,3,44,76,,0,,,,,,,
39,sub002,3,45,78,D,0.0,,2,0.25001270600478165,,90.0025771100045,91.01924822400906,91.91925929801073
40,sub002,3,46,80,,0,,,,,,,
41,sub002,3,47,82,B,0.0,,2,0.41668178100371733,,94.00260806300503,95.01927904800687,95.91929186299967
42,sub002,3,48,84,,0,,,,,,,
43,sub002,3,49,86,,0,,,,,,,
44,sub002,3,50,88,,0,,,,,,,
45,sub002,3,51,90,D,0.0,,2,0.15000891000090633,,102.00268317000882,103.01935035000497,103.91937051100831
46,sub002,3,52,92,,0,,,,,,,
47,sub002,3,53,94,,0,,,,,,,
48,sub002,3,54,96,,0,,,,,,,
49,sub002,3,55,98,A,0.0,,1,-0.11665622500004247,,110.00273688000743,111.01940877101151,111.9194166080124
50,sub002,3,56,100,,0,,,,,,,
51,sub002,3,57,102,D,0.0,,2,0.3499985099915648,,114.00278189301025,115.01944890900631,115.91945435100934
52,sub002,3,58,104,,0,,,,,,,
53,sub002,3,59,106,B,0.0,,2,0.2666799660073593,,118.00280753900006,119.01948195400473,119.91949260000547
54,sub002,3,60,108,,0,,,,,,,
55,sub002,3,61,110,,0,,,,,,,
56,sub002,3,62,112,,0,,,,,,,
57,sub002,3,63,114,C,0.0,,1,0.23334088799310848,,126.00287883401325,127.01954726901022,127.91955438800505
58,sub002,3,64,116,,0,,,,,,,
59,sub002,3,65,118,,0,,,,,,,
60,sub002,3,66,120,A,0.0,,1,0.21668171300552785,,132.0029280279996,133.01960020200931,133.91960518401174
61,sub002,3,67,122,,0,,,,,,,
62,sub002,3,68,124,,0,,,,,,,
63,sub002,3,69,126,C,0.0,,1,0.06667125900276005,,138.00298190100875,139.01964741101256,139.9196617280104
64,sub002,3,70,128,,0,,,,,,,
65,sub002,3,71,130,,0,,,,,,,
66,sub002,3,72,132,D,0.0,,2,0.11668562199338339,,144.00302222200844,145.0196978090098,145.9197088820074
67,sub002,3,73,134,,0,,,,,,,
68,sub002,3,74,136,C,0.0,,1,0.2833574769902043,,148.00305533900973,149.019732974004,149.91974496700277
69,sub002,3,75,138,,0,,,,,,,
70,sub002,3,76,140,A,0.0,,1,0.6333347990002949,,152.0031043330091,153.0197622810083,153.9197730020096
71,sub002,3,77,142,,0,,,,,,,
72,sub002,3,78,144,D,0.0,,2,0.283340630994644,,156.00313221401302,157.01979695200862,157.91981267000665
73,sub002,3,79,146,,0,,,,,,,
74,sub002,3,80,148,A,0.0,,1,0.11667422800383065,,160.00316310299968,161.01984085301228,161.9198417459993
75,sub002,3,81,150,,0,,,,,,,
76,sub002,3,82,152,,0,,,,,,,
77,sub002,3,83,154,B,0.0,,2,0.28334274400549475,,166.0032147190068,167.01988343099947,167.91989226901205
78,sub002,3,84,156,,0,,,,,,,
79,sub002,3,85,158,C,0.0,,1,0.21667505300138146,,170.00325260400132,171.01992416300345,171.91992652400222
80,sub002,3,86,160,,0,,,,,,,
81,sub002,3,87,162,,0,,,,,,,
82,sub002,3,88,164,D,0.0,,2,-0.01666620599280577,,176.00330612900143,177.0207075520011,177.9199827070115
83,sub002,3,89,166,,0,,,,,,,
84,sub002,3,90,168,A,0.0,,1,0.2666727420000825,,180.00333809600852,181.02001706699957,181.92001956200693
85,sub002,3,91,170,,0,,,,,,,
86,sub002,3,92,172,,0,,,,,,,
87,sub002,3,93,174,B,0.0,,2,0.05074244301067665,,186.0033843679994,187.02005902100063,187.92007473901322
88,sub002,3,94,176,,0,,,,,,,
89,sub002,3,95,178,,0,,,,,,,
90,sub002,3,96,180,C,0.0,,1,0.1833483500086004,,192.00343532400439,193.0201111510105,193.92012179500307
91,sub002,3,97,182,,0,,,,,,,
92,sub002,3,98,184,,0,,,,,,,
93,sub002,3,99,186,,0,,,,,,,
94,sub002,3,100,188,B,0.0,,2,0.06668767001247033,,200.0035101579997,201.0201748660038,201.92018179800652
95,sub002,3,101,190,,0,,,,,,,
96,sub002,3,102,192,,0,,,,,,,
97,sub002,3,103,194,C,0.0,,1,0.2500144259975059,,206.00355208800465,207.02022473500983,207.92024785801186
98,sub002,3,104,196,,0,,,,,,,
99,sub002,3,105,198,,0,,,,,,,
100,sub002,3,106,200,,0,,,,,,,
101,sub002,3,107,202,A,0.0,,1,0.23334249999606982,,214.00362329100608,215.0203070990101,215.92030600400176
102,sub002,3,108,204,,0,,,,,,,
103,sub002,3,109,206,B,0.0,,2,0.21668594201037195,,218.0036559720029,219.020329854,219.9203369070019
104,sub002,3,110,208,,0,,,,,,,
105,sub002,3,111,210,,0,,,,,,,
