,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,1,6,0,,0,,,,,,,
1,sub003,1,7,2,,0,,,,,,,
2,sub003,1,8,4,,0,,,,,,,
3,sub003,1,9,6,D,0.0,,,,,18.00616828200873,19.02284342306666,19.92285502399318
4,sub003,1,10,8,,0,,2,1.1500224050832912,,,,
5,sub003,1,11,10,,0,,,,,,,
6,sub003,1,12,12,,0,,,,,,,
7,sub003,1,13,14,C,0.0,,1,0.7000059969723225,,26.006233272026293,27.022904777084477,27.922909302986227
8,sub003,1,14,16,,0,,,,,,,
9,sub003,1,15,18,,0,,,,,,,
10,sub003,1,16,20,A,0.0,,1,0.8833428099751472,,32.00628241407685,33.02294133300893,33.923043114016764
11,sub003,1,17,22,,0,,,,,,,
12,sub003,1,18,24,B,0.0,,2,0.6666789940791205,,36.00630623998586,37.02297503303271,37.92298526898958
13,sub003,1,19,26,,0,,,,,,,
14,sub003,1,20,28,A,0.0,,1,0.38334106700494885,,40.00633470702451,41.023011109093204,41.923013300052844
15,sub003,1,21,30,,0,,,,,,,
16,sub003,1,22,32,,0,,,,,,,
17,sub003,1,23,34,B,0.0,,2,0.583357045892626,,46.0063761920901,47.02305114699993,47.9230603100732
18,sub003,1,24,36,,0,,,,,,,
19,sub003,1,25,38,,0,,,,,,,
20,sub003,1,26,40,,0,,,,,,,
21,sub003,1,27,42,D,0.0,,2,0.8666805980028585,,54.00644077803008,55.02310954104178,55.92313314403873
22,sub003,1,28,44,,0,,,,,,,
23,sub003,1,29,46,,0,,,,,,,
24,sub003,1,30,48,B,0.0,,2,0.7500120140612125,,60.006477204035036,61.02376215602271,61.92315523105208
25,sub003,1,31,50,,0,,,,,,,
26,sub003,1,32,52,,0,,,,,,,
27,sub003,1,33,54,C,0.0,,1,0.6166596460388973,,66.0065355990082,67.02318841300439,67.92319792800117
28,sub003,1,34,56,,0,,,,,,,
29,sub003,1,35,58,,0,,,,,,,
30,sub003,1,36,60,,0,,,,,,,
31,sub003,1,37,62,A,0.0,,1,0.3833486810326576,,74.006576647982,75.02325219404884,75.92327450599987
32,sub003,1,38,64,,0,,,,,,,
33,sub003,1,39,66,C,0.0,,,,,78.00661913701333,79.02328752807807,79.92328539199661
34,sub003,1,40,68,,0,,1,1.2666773090604693,,,,
35,sub003,1,41,70,D,0.0,,2,0.5000180139904842,,82.00664160808083,83.0233094120631,83.92332324106246
36,sub003,1,42,72,,0,,,,,,,
37,sub003,1,43,74,C,0.0,,1,0.7333485129056498,,86.00667150609661,87.02334604703356,87.92335216701031
38,sub003,1,44,76,,0,,,,,,,
39,sub003,1,45,78,A,0.0,,1,0.4833462000824511,,90.00670631800313,91.02338049502578,91.92338147608098
40,sub003,1,46,80,,0,,,,,,,
41,sub003,1,47,82,,0,,,,,,,
42,sub003,1,48,84,D,0.0,,2,0.6166871070163324,,96.0067471950315,97.02341832709499,97.9234318860108
43,sub003,1,49,86,,0,,,,,,,
44,sub003,1,50,88,,0,,,,,,,
