,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,8,6,0,,0,,,,,,,
1,sub003,8,7,2,,0,,,,,,,
2,sub003,8,8,4,,0,,,,,,,
3,sub003,8,9,6,B,0.0,,2,0.4666839399142191,,18.003918079077266,19.020594988018274,19.920603107078932
4,sub003,8,10,8,,0,,,,,,,
5,sub003,8,11,10,D,0.0,,2,0.4833476640051231,,22.003954217070714,23.020630934042856,23.920640635071322
6,sub003,8,12,12,,0,,,,,,,
7,sub003,8,13,14,,0,,,,,,,
8,sub003,8,14,16,B,0.0,,2,0.4166846130974591,,28.00401007500477,29.02068809105549,29.920700828079134
9,sub003,8,15,18,,0,,,,,,,
10,sub003,8,16,20,C,0.0,,1,0.33333447098266333,,32.00406515807845,33.02072906203102,33.9207367420895
11,sub003,8,17,22,,0,,,,,,,
12,sub003,8,18,24,,0,,,,,,,
13,sub003,8,19,26,,0,,,,,,,
14,sub003,8,20,28,A,0.0,,1,0.4500094969989732,,40.0041302110767,41.020805012085475,41.92080964706838
15,sub003,8,21,30,,0,,,,,,,
16,sub003,8,22,32,C,0.0,,1,0.4500235100276768,,44.00416724802926,45.02084748004563,45.92085499409586
17,sub003,8,23,34,,0,,,,,,,
18,sub003,8,24,36,A,0.0,,1,0.30000979802571237,,48.00421180203557,49.02088712202385,49.920890743029304
19,sub003,8,25,38,,0,,,,,,,
20,sub003,8,26,40,,0,,,,,,,
21,sub003,8,27,42,C,0.0,,1,0.28334659803658724,,54.0042683200445,55.02093739202246,55.920953947003
22,sub003,8,28,44,,0,,,,,,,
23,sub003,8,29,46,,0,,,,,,,
24,sub003,8,30,48,,0,,,,,,,
25,sub003,8,31,50,D,0.0,,2,0.3666824649553746,,62.00433647807222,63.02101244905498,63.92102571600117
26,sub003,8,32,52,,0,,,,,,,
27,sub003,8,33,54,B,0.0,,2,0.3583328479435295,,66.0043759890832,67.02105369605124,67.92106188007165
28,sub003,8,34,56,,0,,,,,,,
29,sub003,8,35,58,,0,,,,,,,
30,sub003,8,36,60,,0,,,,,,,
31,sub003,8,37,62,D,0.0,,2,0.4333395060384646,,74.0044613230275,75.0211356380023,75.92114096099976
32,sub003,8,38,64,,0,,,,,,,
33,sub003,8,39,66,A,0.0,,1,0.31667081103660166,,78.00449899001978,79.02117308205925,79.92117773008067
34,sub003,8,40,68,,0,,,,,,,
35,sub003,8,41,70,,0,,,,,,,
36,sub003,8,42,72,C,0.0,,1,0.4166795630007982,,84.00455306307413,85.02122491202317,85.92123682110105
37,sub003,8,43,74,,0,,,,,,,
38,sub003,8,44,76,,0,,,,,,,
39,sub003,8,45,78,B,0.0,,2,0.43334202805999666,,90.00460894801654,91.02128300606273,91.92129261803348
40,sub003,8,46,80,,0,,,,,,,
41,sub003,8,47,82,C,0.0,,1,0.4500149430241436,,94.00464784703217,95.02132514410187,95.92133474803995
42,sub003,8,48,84,,0,,,,,,,
