,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,4,6,0,,0,,,,,,,
1,sub003,4,7,2,,0,,,,,,,
2,sub003,4,8,4,,0,,,,,,,
3,sub003,4,9,6,C,0.0,,1,0.4341906059999019,,18.001844456070103,19.018506198073737,19.91851739899721
4,sub003,4,10,8,,0,,,,,,,
5,sub003,4,11,10,,0,,,,,,,
6,sub003,4,12,12,,0,,,,,,,
7,sub003,4,13,14,A,0.0,,1,0.5500034469878301,,26.001897089998238,27.01856861100532,27.918575263000093
8,sub003,4,14,16,,0,,,,,,,
9,sub003,4,15,18,,0,,,,,,,
10,sub003,4,16,20,B,0.0,,2,0.5833456629188731,,32.00194345507771,33.018608654034324,33.91861655598041
11,sub003,4,17,22,,0,,,,,,,
12,sub003,4,18,24,,0,,,,,,,
13,sub003,4,19,26,,0,,,,,,,
14,sub003,4,20,28,C,0.0,,1,0.6166818300262094,,40.002000503009185,41.018672476988286,41.91868434206117
15,sub003,4,21,30,,0,,,,,,,
16,sub003,4,22,32,D,0.0,,2,0.4833559920080006,,44.00203061103821,45.018705582013354,45.91871350805741
17,sub003,4,23,34,,0,,,,,,,
18,sub003,4,24,36,,0,,,,,,,
19,sub003,4,25,38,,0,,,,,,,
20,sub003,4,26,40,B,0.0,,2,0.6833551129093394,,52.0020955480868,53.01876971707679,53.918773952056654
21,sub003,4,27,42,,0,,,,,,,
22,sub003,4,28,44,,0,,,,,,,
23,sub003,4,29,46,,0,,,,,,,
24,sub003,4,30,48,D,0.0,,2,0.5833409880287945,,60.00216623803135,61.01883568405174,61.91883946408052
25,sub003,4,31,50,,0,,,,,,,
26,sub003,4,32,52,,0,,,,,,,
27,sub003,4,33,54,B,0.0,,2,0.4833491750760004,,66.00221453700215,67.01888137799688,67.91889262199402
28,sub003,4,34,56,,0,,,,,,,
29,sub003,4,35,58,,0,,,,,,,
30,sub003,4,36,60,A,0.0,,1,0.3500149230239913,,72.00225958798546,73.0189306960674,73.91893828904722
31,sub003,4,37,62,,0,,,,,,,
32,sub003,4,38,64,,0,,,,,,,
33,sub003,4,39,66,,0,,,,,,,
34,sub003,4,40,68,C,0.0,,1,0.4833507330622524,,80.00232042197604,81.01899734302424,81.91900938807521
35,sub003,4,41,70,,0,,,,,,,
36,sub003,4,42,72,,0,,,,,,,
37,sub003,4,43,74,A,0.0,,1,0.46667607000563294,,86.00237847305834,87.01905313599855,87.91905622498598
38,sub003,4,44,76,,0,,,,,,,
39,sub003,4,45,78,,0,,,,,,,
40,sub003,4,46,80,D,0.0,,2,0.533345427014865,,92.0024230349809,93.01909666298889,93.9270416420186
41,sub003,4,47,82,,0,,,,,,,
42,sub003,4,48,84,,0,,,,,,,
43,sub003,4,49,86,,0,,,,,,,
44,sub003,4,50,88,A,0.0,,1,0.5166860050521791,,100.00248648400884,101.01915850606747,101.91916450299323
45,sub003,4,51,90,,0,,,,,,,
46,sub003,4,52,92,,0,,,,,,,
47,sub003,4,53,94,,0,,,,,,,
