,runId,trId,value,timestamp
0,1.0,,,1602797001.984776
1,1.0,1.0,1.0,1602797002.408997
2,1.0,2.0,2.0,1602797003.014318
3,1.0,3.0,3.0,1602797003.6287942
4,1.0,4.0,4.0,1602797004.24136
5,1.0,5.0,5.0,1602797004.809269
6,1.0,6.0,6.0,1602797005.60748
7,1.0,7.0,7.0,1602797006.108225
8,1.0,8.0,8.0,1602797006.7086809
9,1.0,9.0,9.0,1602797007.313743
10,1.0,10.0,10.0,1602797007.9089122
