,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,4,3,0,,0,,,,,,,
1,sub003,4,4,2,,0,,,,,,,
2,sub003,4,5,4,,0,,,,,,,
3,sub003,4,6,6,B,0.0,,2,0.3666820309954346,,12.014050555000722,13.03147865599749,13.930728052997438
4,sub003,4,7,8,,0,,,,,,,
5,sub003,4,8,10,,0,,,,,,,
6,sub003,4,9,12,,0,,,,,,,
7,sub003,4,10,14,D,0.0,,2,0.3833468629964045,,20.01412788000016,21.03088008499617,21.930818939996243
8,sub003,4,11,16,,0,,,,,,,
9,sub003,4,12,18,C,0.0,,1,0.28334652799821924,,24.014172194998537,25.03158427499875,25.930854156998976
10,sub003,4,13,20,,0,,,,,,,
11,sub003,4,14,22,,0,,,,,,,
12,sub003,4,15,24,D,0.0,,2,0.2833468829994672,,30.01422575199831,31.03163004000089,31.930905905996042
13,sub003,4,16,26,,0,,,,,,,
14,sub003,4,17,28,,0,,,,,,,
15,sub003,4,18,30,A,0.0,,1,0.35000954199495027,,36.01428866900096,37.031688253999164,37.93097889699857
16,sub003,4,19,32,,0,,,,,,,
17,sub003,4,20,34,,0,,,,,,,
18,sub003,4,21,36,C,0.0,,1,0.2333442550007021,,42.014345185998536,43.03175133699551,43.93102681399614
19,sub003,4,22,38,,0,,,,,,,
20,sub003,4,23,40,,0,,,,,,,
21,sub003,4,24,42,B,0.0,,2,0.3333584629945108,,48.014403178000066,49.03115725200041,49.93108080499951
22,sub003,4,25,44,,0,,,,,,,
23,sub003,4,26,46,,0,,,,,,,
24,sub003,4,27,48,,0,,,,,,,
25,sub003,4,28,50,A,0.0,,1,0.2833397169961245,,56.01448407499993,57.031883259995084,57.93116928699601
26,sub003,4,29,52,,0,,,,,,,
27,sub003,4,30,54,B,0.0,,2,0.5500231990008615,,60.01452393299405,61.0319248099986,61.93120189599722
28,sub003,4,31,56,,0,,,,,,,
29,sub003,4,32,58,,0,,,,,,,
30,sub003,4,33,60,A,0.0,,1,0.33332850800070446,,66.01460316500015,67.03134452799713,67.93127197799913
31,sub003,4,34,62,,0,,,,,,,
32,sub003,4,35,64,,0,,,,,,,
33,sub003,4,36,66,,0,,,,,,,
34,sub003,4,37,68,D,0.0,,2,0.6333531000054791,,74.01467035799578,75.03206420799688,75.93135044699739
35,sub003,4,38,70,,0,,,,,,,
36,sub003,4,39,72,C,0.0,,1,0.38334853400010616,,78.01470129899826,79.03146097699937,79.9313869739999
37,sub003,4,40,74,,0,,,,,,,
38,sub003,4,41,76,,0,,,,,,,
39,sub003,4,42,78,,0,,,,,,,
40,sub003,4,43,80,B,0.0,,2,0.5500202679977519,,86.01478417700127,87.03219513899967,87.9314960299962
41,sub003,4,44,82,,0,,,,,,,
42,sub003,4,45,84,A,0.0,,1,0.6833613889975823,,90.01481712699751,91.0315774099945,91.93150551500003
43,sub003,4,46,86,,0,,,,,,,
44,sub003,4,47,88,,0,,,,,,,
