,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,2,6,0,,0,,,,,,,
1,sub002,2,7,2,,0,,,,,,,
2,sub002,2,8,4,,0,,,,,,,
3,sub002,2,9,6,B,0.0,,2,0.016658437001751736,,18.005636140995193,19.022294577996945,19.922303930987255
4,sub002,2,10,8,,0,,,,,,,
5,sub002,2,11,10,,0,,,,,,,
6,sub002,2,12,12,A,0.0,,1,-0.23332606100302655,,24.005666165990988,25.02234410699748,25.92235092599003
7,sub002,2,13,14,,0,,,,,,,
8,sub002,2,14,16,,0,,,,,,,
9,sub002,2,15,18,B,0.0,,2,0.10000766199664213,,30.005709980992833,31.022383311996236,31.922389800995006
10,sub002,2,16,20,,0,,,,,,,
11,sub002,2,17,22,D,0.0,,2,0.2666738430125406,,34.00574242598668,35.022420025998144,35.922412750995136
12,sub002,2,18,24,,0,,,,,,,
13,sub002,2,19,26,,0,,,,,,,
14,sub002,2,20,28,,0,,,,,,,
15,sub002,2,21,30,A,0.0,,1,-0.016678645013598725,,42.0058183910005,43.023197092988994,43.922474553997745
16,sub002,2,22,32,,0,,,,,,,
17,sub002,2,23,34,D,0.0,,2,-0.24999535299139097,,46.00582776698866,47.022492949996376,47.92250977199001
18,sub002,2,24,36,,0,,,,,,,
19,sub002,2,25,38,,0,,,,,,,
20,sub002,2,26,40,A,0.0,,1,-0.26666869600012433,,52.005879197997274,53.02254906499002,53.922553885990055
21,sub002,2,27,42,,0,,,,,,,
22,sub002,2,28,44,,0,,,,,,,
23,sub002,2,29,46,,0,,,,,,,
24,sub002,2,30,48,C,0.0,,1,0.2500057199940784,,60.00594140400062,61.02734619998955,61.9226085650007
25,sub002,2,31,50,,0,,,,,,,
26,sub002,2,32,52,,0,,,,,,,
27,sub002,2,33,54,D,0.0,,2,0.06667034399288241,,66.00597840199771,67.02264524299244,67.92267456300033
28,sub002,2,34,56,,0,,,,,,,
29,sub002,2,35,58,,0,,,,,,,
30,sub002,2,36,60,C,0.0,,1,-0.06665679199795704,,72.00602150699706,73.02269199700095,73.92270225798711
31,sub002,2,37,62,,0,,,,,,,
32,sub002,2,38,64,,0,,,,,,,
33,sub002,2,39,66,B,0.0,,2,0.05008070700569078,,78.00606530999357,79.02274113798921,79.92274554599135
34,sub002,2,40,68,,0,,,,,,,
35,sub002,2,41,70,,0,,,,,,,
36,sub002,2,42,72,C,0.0,,1,-0.03339877699909266,,84.00618413998745,85.02278566799941,85.92278263199842
