,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,1,3,0,,0,,,,,,,
1,sub003,1,4,2,,0,,,,,,,
2,sub003,1,5,4,,0,,,,,,,
3,sub003,1,6,6,B,0.0,,2,0.4500126999919303,,12.009853833995294,13.027257598994765,13.92653141298797
4,sub003,1,7,8,,0,,,,,,,
5,sub003,1,8,10,,0,,,,,,,
6,sub003,1,9,12,A,0.0,,1,0.4000251399993431,,18.009898760006763,19.026637564005796,19.92657015498844
7,sub003,1,10,14,,0,,,,,,,
8,sub003,1,11,16,,0,,,,,,,
9,sub003,1,12,18,C,0.0,,1,0.41667512099957094,,24.009936468995875,25.026677093002945,25.926606686000014
10,sub003,1,13,20,,0,,,,,,,
11,sub003,1,14,22,,0,,,,,,,
12,sub003,1,15,24,,0,,,,,,,
13,sub003,1,16,26,D,0.0,,2,0.3666684709896799,,32.00998742500087,33.027382308006054,33.926666396990186
14,sub003,1,17,28,,0,,,,,,,
15,sub003,1,18,30,,0,,,,,,,
16,sub003,1,19,32,C,0.0,,1,0.3166870179993566,,38.010019834997365,39.02742497299914,39.92670283498592
17,sub003,1,20,34,,0,,,,,,,
18,sub003,1,21,36,,0,,,,,,,
19,sub003,1,22,38,D,0.0,,2,0.35001048300182447,,44.0100642000034,45.026837838988286,45.92674008299946
20,sub003,1,23,40,,0,,,,,,,
21,sub003,1,24,42,,0,,,,,,,
22,sub003,1,25,44,B,0.0,,2,0.2500040379818529,,50.01010697000311,51.02750921799452,51.9267843439884
23,sub003,1,26,46,,0,,,,,,,
24,sub003,1,27,48,A,0.0,,1,0.295110110018868,,54.015039769990835,55.02688558999216,55.926814186008414
25,sub003,1,28,50,,0,,,,,,,
26,sub003,1,29,52,,0,,,,,,,
27,sub003,1,30,54,C,0.0,,1,0.29998807300580665,,60.01019671600079,61.02758488399559,61.92685978199006
28,sub003,1,31,56,,0,,,,,,,
29,sub003,1,32,58,D,0.0,,2,0.40000992399291135,,64.01020786698791,65.02761190998717,65.9268878659932
30,sub003,1,33,60,,0,,,,,,,
31,sub003,1,34,62,,0,,,,,,,
32,sub003,1,35,64,A,0.0,,1,0.23333796599763446,,70.01025505899452,71.02766724998946,71.92692991599324
33,sub003,1,36,66,,0,,,,,,,
34,sub003,1,37,68,,0,,,,,,,
35,sub003,1,38,70,B,0.0,,2,0.350015842996072,,76.01029107999057,77.02770080900518,77.92697509098798
36,sub003,1,39,72,,0,,,,,,,
37,sub003,1,40,74,,0,,,,,,,
38,sub003,1,41,76,A,0.0,,1,0.2833498399995733,,82.01032981500612,83.02708976800204,83.92701610599761
39,sub003,1,42,78,,0,,,,,,,
40,sub003,1,43,80,,0,,,,,,,
41,sub003,1,44,82,,0,,,,,,,
42,sub003,1,45,84,C,0.0,,1,0.31667283599381335,,90.01039712500642,91.02714391998597,91.92707083700225
43,sub003,1,46,86,,0,,,,,,,
44,sub003,1,47,88,,0,,,,,,,
45,sub003,1,48,90,D,0.0,,2,0.2500031490053516,,96.01044187499792,97.02784371899907,97.92725954100024
46,sub003,1,49,92,,0,,,,,,,
47,sub003,1,50,94,,0,,,,,,,
48,sub003,1,51,96,C,0.0,,1,0.3166789749811869,,102.01047490900964,103.02788108299137,103.92715518298792
49,sub003,1,52,98,,0,,,,,,,
