,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,2,6,0,,0,,,,,,,
1,sub002,2,7,2,,0,,,,,,,
2,sub002,2,8,4,,0,,,,,,,
3,sub002,2,9,6,A,0.0,,1,0.38334169099107385,,18.00483826902928,19.021505031036213,19.92153428698657
4,sub002,2,10,8,,0,,,,,,,
5,sub002,2,11,10,B,0.0,,2,0.3168293780181557,,22.004880530992523,23.021689048036933,23.921711736009456
6,sub002,2,12,12,,0,,,,,,,
7,sub002,2,13,14,C,0.0,,1,0.41666945698671043,,26.005047410028055,27.021725762984715,27.921731509035453
8,sub002,2,14,16,,0,,,,,,,
9,sub002,2,15,18,,0,,,,,,,
10,sub002,2,16,20,,0,,,,,,,
11,sub002,2,17,22,D,0.0,,2,0.30001354595879093,,34.004941521037836,35.0216149520129,35.92162249900866
12,sub002,2,18,24,,0,,,,,,,
13,sub002,2,19,26,A,0.0,,1,0.316676992981229,,38.00496637803735,39.021640169026796,39.92164928501006
14,sub002,2,20,28,,0,,,,,,,
15,sub002,2,21,30,,0,,,,,,,
16,sub002,2,22,32,,0,,,,,,,
17,sub002,2,23,34,C,0.0,,1,0.2666765759931877,,46.00502383802086,47.021694648021366,47.92170216899831
18,sub002,2,24,36,,0,,,,,,,
19,sub002,2,25,38,D,0.0,,2,0.28335083002457395,,50.00504372100113,51.02172145701479,51.92172247898998
20,sub002,2,26,40,,0,,,,,,,
21,sub002,2,27,42,B,0.0,,2,0.6000834439764731,,54.00507087702863,55.02175674098544,55.92175453901291
22,sub002,2,28,44,,0,,,,,,,
23,sub002,2,29,46,C,0.0,,1,0.2833464340073988,,58.00510093901539,59.02177267201478,59.92178019200219
24,sub002,2,30,48,,0,,,,,,,
25,sub002,2,31,50,,0,,,,,,,
26,sub002,2,32,52,A,0.0,,1,0.1833427359815687,,64.00513911503367,65.02181360602845,65.92181735299528
27,sub002,2,33,54,,0,,,,,,,
28,sub002,2,34,56,,0,,,,,,,
29,sub002,2,35,58,,0,,,,,,,
30,sub002,2,36,60,B,0.0,,2,0.3500102689722553,,72.00519903202076,73.02186459302902,73.92187942902092
31,sub002,2,37,62,,0,,,,,,,
32,sub002,2,38,64,,0,,,,,,,
33,sub002,2,39,66,D,0.0,,2,0.2668504389584996,,78.00523568002973,79.02207113802433,79.92208117700648
34,sub002,2,40,68,,0,,,,,,,
35,sub002,2,41,70,,0,,,,,,,
