,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,7,6,0,,0,,,,,,,
1,sub002,7,7,2,,0,,,,,,,
2,sub002,7,8,4,,0,,,,,,,
3,sub002,7,9,6,B,0.0,,2,0.53332202200545,,18.013318975048605,19.029996279045008,19.929968940035906
4,sub002,7,10,8,,0,,,,,,,
5,sub002,7,11,10,D,0.0,,2,0.3166631580097601,,22.013337774027605,23.029993781005032,23.930004752008244
6,sub002,7,12,12,,0,,,,,,,
7,sub002,7,13,14,C,0.0,,1,0.28335069702006876,,26.013352998008486,27.03003304201411,27.930030465009622
8,sub002,7,14,16,,0,,,,,,,
9,sub002,7,15,18,,0,,,,,,,
10,sub002,7,16,20,,0,,,,,,,
11,sub002,7,17,22,A,0.0,,1,0.2833417340298183,,34.01341002702247,35.030093755049165,35.93008958804421
12,sub002,7,18,24,,0,,,,,,,
13,sub002,7,19,26,,0,,,,,,,
14,sub002,7,20,28,D,0.0,,2,0.26667233800981194,,40.01329817803344,41.029962508007884,41.92996864701854
15,sub002,7,21,30,,0,,,,,,,
16,sub002,7,22,32,A,0.0,,1,0.3500102169928141,,44.01331951003522,45.029998943035025,45.929999506042805
17,sub002,7,23,34,,0,,,,,,,
18,sub002,7,24,36,,0,,,,,,,
19,sub002,7,25,38,C,0.0,,1,0.750010502000805,,50.013360229029786,51.03003097005421,51.930045352026355
20,sub002,7,26,40,,0,,,,,,,
21,sub002,7,27,42,D,0.0,,2,0.30000920698512346,,54.01339029602241,55.030066016013734,55.930065706023015
22,sub002,7,28,44,,0,,,,,,,
23,sub002,7,29,46,,0,,,,,,,
24,sub002,7,30,48,,0,,,,,,,
25,sub002,7,31,50,B,0.0,,2,0.4000087350141257,,62.013450944039505,63.030119732022285,63.930123439000454
26,sub002,7,32,52,,0,,,,,,,
27,sub002,7,33,54,C,0.0,,1,0.36667177302297205,,66.01348205900285,67.03015308303293,67.93015379202552
28,sub002,7,34,56,,0,,,,,,,
29,sub002,7,35,58,,0,,,,,,,
30,sub002,7,36,60,,0,,,,,,,
31,sub002,7,37,62,A,0.0,,1,0.23334136500488967,,74.01353411003947,75.0302021940006,75.93021127203247
32,sub002,7,38,64,,0,,,,,,,
33,sub002,7,39,66,,0,,,,,,,
34,sub002,7,40,68,B,0.0,,2,0.25001276697730646,,80.01357703102985,81.03024583501974,81.93026172800455
35,sub002,7,41,70,,0,,,,,,,
36,sub002,7,42,72,,0,,,,,,,
37,sub002,7,43,74,A,0.0,,1,0.20001194800715894,,86.01378799404483,87.03048379701795,87.93074586504372
38,sub002,7,44,76,,0,,,,,,,
39,sub002,7,45,78,,0,,,,,,,
40,sub002,7,46,80,,0,,,,,,,
41,sub002,7,47,82,B,0.0,,2,0.33333279396174476,,94.0136891050497,95.03035878803348,95.93035951600177
42,sub002,7,48,84,,0,,,,,,,
43,sub002,7,49,86,,0,,,,,,,
44,sub002,7,50,88,D,0.0,,2,0.26666973397368565,,100.01372807903681,101.0303967250511,101.93040919402847
45,sub002,7,51,90,,0,,,,,,,
46,sub002,7,52,92,B,0.0,,2,0.2833376160124317,,104.01375893101795,105.0304258990218,105.93043900403427
47,sub002,7,53,94,,0,,,,,,,
48,sub002,7,54,96,D,0.0,,2,0.25000995298614725,,108.01378497102996,109.03046206303407,109.93046777002746
49,sub002,7,55,98,,0,,,,,,,
50,sub002,7,56,100,,0,,,,,,,
51,sub002,7,57,102,,0,,,,,,,
52,sub002,7,58,104,C,0.0,,1,0.31667370500508696,,116.01385197701165,117.03051790501922,117.93052156100748
53,sub002,7,59,106,,0,,,,,,,
54,sub002,7,60,108,A,0.0,,1,0.500004000030458,,120.0138808269985,121.03054389799945,121.93054952501552
55,sub002,7,61,110,,0,,,,,,,
56,sub002,7,62,112,,0,,,,,,,
57,sub002,7,63,114,,0,,,,,,,
58,sub002,7,64,116,C,0.0,,1,0.3000076480093412,,128.01393609301886,129.03060565702617,129.9306163820438
59,sub002,7,65,118,,0,,,,,,,
60,sub002,7,66,120,,0,,,,,,,
61,sub002,7,67,122,D,0.0,,2,0.2500088079832494,,134.01397575304145,135.03064499300672,135.93066063104197
62,sub002,7,68,124,,0,,,,,,,
63,sub002,7,69,126,C,0.0,,1,0.3666746160015464,,138.01400788902538,139.03067970799748,139.93068172800122
64,sub002,7,70,128,,0,,,,,,,
65,sub002,7,71,130,,0,,,,,,,
66,sub002,7,72,132,A,0.0,,1,0.5000090529792942,,144.01405029103626,145.03072554100072,145.93073098600144
67,sub002,7,73,134,,0,,,,,,,
68,sub002,7,74,136,,0,,,,,,,
69,sub002,7,75,138,B,0.0,,2,0.3166763840126805,,150.01409707101993,151.03076978505123,151.93077538802754
70,sub002,7,76,140,,0,,,,,,,
71,sub002,7,77,142,A,0.0,,1,0.38334262400167063,,154.01412140601315,155.03079102304764,155.93080456001917
72,sub002,7,78,144,,0,,,,,,,
73,sub002,7,79,146,,0,,,,,,,
74,sub002,7,80,148,,0,,,,,,,
75,sub002,7,81,150,D,0.0,,2,0.6500073819770478,,162.01418111805106,163.0308548620087,163.93085979000898
76,sub002,7,82,152,,0,,,,,,,
77,sub002,7,83,154,,0,,,,,,,
78,sub002,7,84,156,C,0.0,,1,0.38333631696878,,168.01422532903962,169.0308911250322,169.9309046920389
79,sub002,7,85,158,,0,,,,,,,
80,sub002,7,86,160,,0,,,,,,,
81,sub002,7,87,162,,0,,,,,,,
82,sub002,7,88,164,B,0.0,,2,0.36683680198621005,,176.0142858750187,177.03112187504303,177.93111830804264
83,sub002,7,89,166,,0,,,,,,,
84,sub002,7,90,168,,0,,,,,,,
85,sub002,7,91,170,A,0.0,,1,0.33335026301210746,,182.01447917503538,183.03117115504574,183.9311646069982
86,sub002,7,92,172,,0,,,,,,,
87,sub002,7,93,174,,0,,,,,,,
88,sub002,7,94,176,C,0.0,,1,0.4500025209854357,,188.01454502501292,189.03121610701783,189.93120474903844
89,sub002,7,95,178,,0,,,,,,,
90,sub002,7,96,180,,0,,,,,,,
91,sub002,7,97,182,B,0.0,,2,0.3666868139989674,,194.01457519602263,195.0312409660546,195.9312516740174
92,sub002,7,98,184,,0,,,,,,,
93,sub002,7,99,186,,0,,,,,,,
94,sub002,7,100,188,,0,,,,,,,
95,sub002,7,101,190,D,0.0,,2,0.3166749380179681,,202.01463156699901,203.0313050620025,203.93131385801826
96,sub002,7,102,192,,0,,,,,,,
97,sub002,7,103,194,,0,,,,,,,
98,sub002,7,104,196,A,0.0,,1,0.23334844800410792,,208.01467818004312,209.0313760090503,209.93136676499853
99,sub002,7,105,198,,0,,,,,,,
100,sub002,7,106,200,,0,,,,,,,
101,sub002,7,107,202,D,0.0,,2,0.2833295279997401,,214.0147342000273,215.03139437700156,215.93140850705095
102,sub002,7,108,204,,0,,,,,,,
103,sub002,7,109,206,,0,,,,,,,
104,sub002,7,110,208,,0,,,,,,,
105,sub002,7,111,210,C,0.0,,1,0.3333284799591638,,222.01479927904438,223.031446995039,223.93147469003452
106,sub002,7,112,212,,0,,,,,,,
107,sub002,7,113,214,B,0.0,,2,0.2000067009939812,,226.01480892801192,227.03148782701464,227.93149280000944
108,sub002,7,114,216,,0,,,,,,,
109,sub002,7,115,218,,0,,,,,,,
110,sub002,7,116,220,,0,,,,,,,
111,sub002,7,117,222,C,0.0,,1,0.2666772700031288,,234.01470552600222,235.03138023102656,235.93138963601086
112,sub002,7,118,224,,0,,,,,,,
113,sub002,7,119,226,,0,,,,,,,
114,sub002,7,120,228,D,0.0,,2,0.23333931301021948,,240.01475027302513,241.03142191300867,241.93143073603278
115,sub002,7,121,230,,0,,,,,,,
116,sub002,7,122,232,,0,,,,,,,
117,sub002,7,123,234,,0,,,,,,,
118,sub002,7,124,236,B,0.0,,2,0.2500088239903562,,248.01480893301778,249.03148412302835,249.93148961901898
119,sub002,7,125,238,,0,,,,,,,
120,sub002,7,126,240,,0,,,,,,,
121,sub002,7,127,242,A,0.0,,1,0.28333967400249094,,254.01485276804306,255.0315287510166,255.93152882700088
122,sub002,7,128,244,,0,,,,,,,
123,sub002,7,129,246,,0,,,,,,,
124,sub002,7,130,248,C,0.0,,1,0.2000125219929032,,260.01489324402064,261.03157204703894,261.9315766870277
125,sub002,7,131,250,,0,,,,,,,
126,sub002,7,132,252,,0,,,,,,,
127,sub002,7,133,254,,0,,,,,,,
128,sub002,7,134,256,D,0.0,,2,0.3166887540137395,,268.0149501390406,269.03162922605406,269.9316392370383
129,sub002,7,135,258,,0,,,,,,,
130,sub002,7,136,260,B,0.0,,2,0.30000964796636254,,272.0149810840376,273.0316499810433,273.9316655290313
131,sub002,7,137,262,,0,,,,,,,
132,sub002,7,138,264,A,0.0,,1,0.48334730899659917,,276.0150113760028,277.0316827990464,277.9316940490389
133,sub002,7,139,266,,0,,,,,,,
134,sub002,7,140,268,,0,,,,,,,
135,sub002,7,141,270,D,0.0,,2,0.3500154709909111,,282.01505228702445,283.0317268790095,283.93173084704904
136,sub002,7,142,272,,0,,,,,,,
137,sub002,7,143,274,,0,,,,,,,
138,sub002,7,144,276,C,0.0,,1,0.30000714398920536,,288.0150972700212,289.03177100099856,289.93177629204
139,sub002,7,145,278,,0,,,,,,,
140,sub002,7,146,280,,0,,,,,,,
141,sub002,7,147,282,B,0.0,,2,0.8500091700116172,,294.01514528802363,295.0318170020473,295.931817417033
142,sub002,7,148,284,,0,,,,,,,
