,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub002,6,6,0,,0,,,,,,,
1,sub002,6,7,2,,0,,,,,,,
2,sub002,6,8,4,,0,,,,,,,
3,sub002,6,9,6,D,0.0,,2,0.883340300002601,,18.011779752967414,19.028450328973122,19.92857304995414
4,sub002,6,10,8,,0,,,,,,,
5,sub002,6,11,10,A,0.0,,1,-0.24999309401027858,,22.01180039899191,23.028489452961367,23.92848449596204
6,sub002,6,12,12,,0,,,,,,,
7,sub002,6,13,14,,0,,,,,,,
8,sub002,6,14,16,,0,,,,,,,
9,sub002,6,15,18,D,0.0,,2,0.3167006059666164,,30.011863483989146,31.028536477999296,31.928566797985695
10,sub002,6,16,20,,0,,,,,,,
11,sub002,6,17,22,,0,,,,,,,
12,sub002,6,18,24,,0,,,,,,,
13,sub002,6,19,26,C,0.0,,1,0.45001074200263247,,38.011916238989215,39.02861234894954,39.928613890951965
14,sub002,6,20,28,,0,,,,,,,
15,sub002,6,21,30,,0,,,,,,,
16,sub002,6,22,32,A,0.0,,1,0.31664710002951324,,44.01198656397173,45.028632123954594,45.9286381569691
17,sub002,6,23,34,,0,,,,,,,
18,sub002,6,24,36,,0,,,,,,,
19,sub002,6,25,38,C,0.0,,1,0.3500136880320497,,50.01200148597127,51.02869860897772,51.92867616197327
20,sub002,6,26,40,,0,,,,,,,
21,sub002,6,27,42,,0,,,,,,,
22,sub002,6,28,44,B,0.0,,2,0.18334743101149797,,56.01204128895188,57.02871808200143,57.92872029496357
23,sub002,6,29,46,,0,,,,,,,
24,sub002,6,30,48,A,0.0,,1,0.6333375420072116,,60.01207544998033,61.02874952898128,61.92875138495583
25,sub002,6,31,50,,0,,,,,,,
26,sub002,6,32,52,D,0.0,,2,0.2999954820261337,,64.0121075019706,65.02876727900002,65.92878901498625
27,sub002,6,33,54,,0,,,,,,,
28,sub002,6,34,56,,0,,,,,,,
29,sub002,6,35,58,B,0.0,,2,0.33334318798733875,,70.012149252987,71.02881839196198,71.9288227109937
30,sub002,6,36,60,,0,,,,,,,
31,sub002,6,37,62,,0,,,,,,,
32,sub002,6,38,64,C,0.0,,1,0.11667206103447825,,76.01218181895092,77.02886314096395,77.9288642059546
33,sub002,6,39,66,,0,,,,,,,
34,sub002,6,40,68,,0,,,,,,,
35,sub002,6,41,70,,0,,,,,,,
36,sub002,6,42,72,B,0.0,,2,0.18334757100092247,,84.01223626296269,85.02892035595141,85.9289311869652
37,sub002,6,43,74,,0,,,,,,,
38,sub002,6,44,76,,0,,,,,,,
39,sub002,6,45,78,D,0.0,,2,0.26667180395452306,,90.01228532899404,91.02897002297686,91.9289618729963
40,sub002,6,46,80,,0,,,,,,,
41,sub002,6,47,82,,0,,,,,,,
42,sub002,6,48,84,C,0.0,,1,0.2666634450433776,,96.0123362809536,97.02899420098402,97.92900400498183
43,sub002,6,49,86,,0,,,,,,,
44,sub002,6,50,88,B,0.0,,2,0.300027297984343,,100.01234354398912,101.02903338696342,101.92903221497545
45,sub002,6,51,90,,0,,,,,,,
46,sub002,6,52,92,,0,,,,,,,
47,sub002,6,53,94,D,0.0,,2,0.2500038010184653,,106.01239154295763,107.02906273998087,107.92906503396807
48,sub002,6,54,96,,0,,,,,,,
49,sub002,6,55,98,A,0.0,,1,0.3000046669621952,,110.01243019598769,111.02909826597897,111.92910789500456
50,sub002,6,56,100,,0,,,,,,,
51,sub002,6,57,102,D,0.0,,2,0.28334668301977217,,114.01244652195601,115.0291393409716,115.9291237029829
52,sub002,6,58,104,,0,,,,,,,
53,sub002,6,59,106,,0,,,,,,,
54,sub002,6,60,108,B,0.0,,2,0.45000175503082573,,120.01249413896585,121.02916318899952,121.92917595495237
55,sub002,6,61,110,,0,,,,,,,
56,sub002,6,62,112,,0,,,,,,,
57,sub002,6,63,114,A,0.0,,1,0.2999908039928414,,126.01253918098519,127.029195006995,127.92921520100208
58,sub002,6,64,116,,0,,,,,,,
59,sub002,6,65,118,,0,,,,,,,
60,sub002,6,66,120,,0,,,,,,,
61,sub002,6,67,122,C,0.0,,1,0.4833406459656544,,134.0124256539857,135.029094685975,135.92909601598512
62,sub002,6,68,124,,0,,,,,,,
63,sub002,6,69,126,,0,,,,,,,
64,sub002,6,70,128,A,0.0,,1,0.6666803439729847,,140.0124601229909,141.02913425996667,141.92914291098714
65,sub002,6,71,130,,0,,,,,,,
66,sub002,6,72,132,B,0.0,,2,0.36667704198043793,,144.01249555597315,145.02915928396396,145.92916876496747
67,sub002,6,73,134,,0,,,,,,,
68,sub002,6,74,136,,0,,,,,,,
69,sub002,6,75,138,,0,,,,,,,
70,sub002,6,76,140,C,0.0,,1,0.2833500379929319,,152.01254222600255,153.0292169979657,153.92922351998277
71,sub002,6,77,142,,0,,,,,,,
72,sub002,6,78,144,,0,,,,,,,
73,sub002,6,79,146,B,0.0,,2,0.26668080495437607,,158.01258417899953,159.02926106995437,159.9292640319909
74,sub002,6,80,148,,0,,,,,,,
75,sub002,6,81,150,C,0.0,,1,0.36668071401072666,,162.01261520094704,163.02928414795315,163.929295799986
76,sub002,6,82,152,,0,,,,,,,
77,sub002,6,83,154,,0,,,,,,,
78,sub002,6,84,156,A,0.0,,1,0.3000097900512628,,168.01265988894738,169.02932735695504,169.9293349990039
79,sub002,6,85,158,,0,,,,,,,
80,sub002,6,86,160,,0,,,,,,,
81,sub002,6,87,162,B,0.0,,2,0.21667576796608046,,174.0127002740046,175.02936937200138,175.92937719100155
82,sub002,6,88,164,,0,,,,,,,
83,sub002,6,89,166,C,0.0,,1,0.35017089400207624,,178.01273102796404,179.02956745395204,179.92956200998742
84,sub002,6,90,168,,0,,,,,,,
85,sub002,6,91,170,D,0.0,,2,0.26668537402292714,,182.01291028998094,183.02958524000132,183.9295976939611
86,sub002,6,92,172,,0,,,,,,,
87,sub002,6,93,174,A,0.0,,1,0.25001057505141944,,186.01294523495017,187.02962417696835,187.92961861297954
88,sub002,6,94,176,,0,,,,,,,
89,sub002,6,95,178,D,0.0,,2,0.21668187499744818,,190.01297116000205,191.02964550396428,191.9296577560017
90,sub002,6,96,180,,0,,,,,,,
91,sub002,6,97,182,C,0.0,,1,0.3000172650208697,,194.01299896195997,195.02968945796601,195.92967841599602
92,sub002,6,98,184,,0,,,,,,,
93,sub002,6,99,186,,0,,,,,,,
94,sub002,6,100,188,A,0.0,,1,0.34999560698634014,,200.0130692149978,201.02971812698524,201.92972404597094
95,sub002,6,101,190,,0,,,,,,,
96,sub002,6,102,192,,0,,,,,,,
97,sub002,6,103,194,B,0.0,,2,0.26668591203633696,,206.01308332994813,207.02976144495187,207.92976912198355
98,sub002,6,104,196,,0,,,,,,,
99,sub002,6,105,198,D,0.0,,2,0.43335537100210786,,210.01311870099744,211.0297966679791,211.92982002999634
100,sub002,6,106,200,,0,,,,,,,
101,sub002,6,107,202,B,0.0,,1,0.5500402559991926,,214.01315262896242,215.02982301695738,215.929824922001
102,sub002,6,108,204,,0,,,,,,,
103,sub002,6,109,206,,0,,,,,,,
104,sub002,6,110,208,,0,,,,,,,
105,sub002,6,111,210,D,0.0,,2,0.33334942400688305,,222.01320230896818,223.02988301496953,223.92988273897208
106,sub002,6,112,212,,0,,,,,,,
107,sub002,6,113,214,,0,,,,,,,
108,sub002,6,114,216,,0,,,,,,,
109,sub002,6,115,218,B,0.0,,2,0.40001737099373713,,230.0132663679542,231.02993952098768,231.92993510095403
110,sub002,6,116,220,,0,,,,,,,
111,sub002,6,117,222,D,0.0,,2,0.3833465920179151,,234.0132924709469,235.0299634289695,235.92997389798984
112,sub002,6,118,224,,0,,,,,,,
113,sub002,6,119,226,,0,,,,,,,
114,sub002,6,120,228,A,0.0,,1,0.3333393129869364,,240.01333433296531,241.0300148910028,241.93003610195592
115,sub002,6,121,230,,0,,,,,,,
116,sub002,6,122,232,B,0.0,,2,0.46666547103086486,,244.01337642397266,245.03003453300335,245.93004682299215
117,sub002,6,123,234,,0,,,,,,,
118,sub002,6,124,236,C,0.0,,1,0.3166788920061663,,248.01340313296532,249.0300803889986,249.930071715964
119,sub002,6,125,238,,0,,,,,,,
120,sub002,6,126,240,A,0.0,,1,0.4166457349783741,,252.01345140399644,253.0300902829622,253.93009380996227
121,sub002,6,127,242,,0,,,,,,,
122,sub002,6,128,244,,0,,,,,,,
123,sub002,6,129,246,C,0.0,,1,0.3999997929786332,,258.01347016199725,259.03013339295285,259.930145952967
124,sub002,6,130,248,,0,,,,,,,
125,sub002,6,131,250,,0,,,,,,,
126,sub002,6,132,252,D,0.0,,2,0.26667524402728304,,264.0135064739734,265.03017348295543,265.9302019509487
127,sub002,6,133,254,,0,,,,,,,
