,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off,Trial_ID
105,sub003,8,108,210,D,0.0,,2,0.333314325000174,,216.0122826339998,217.0290243280001,217.92893659300034,38
106,sub003,8,109,212,,0,,,,,,,,
107,sub003,8,110,214,B,0.0,,2,0.43333139100013796,,220.01227063099986,221.029019307,221.92892941800028,39
108,sub003,8,111,216,,0,,,,,,,,
109,sub003,8,112,218,C,0.0,,1,0.3166618390005169,,224.01226256699965,225.02903535300038,225.928917189,40
110,sub003,8,113,220,,0,,,,,,,,
111,sub003,8,114,222,B,0.0,,2,0.31665591099954327,,228.012264898,229.02900351400012,229.92893688499998,41
112,sub003,8,115,224,,0,,,,,,,,
113,sub003,8,116,226,,0,,,,,,,,
114,sub003,8,117,228,A,0.0,,1,0.3499974320002366,,234.01223664599956,235.02900367899974,235.92893624700037,42
115,sub003,8,118,230,,0,,,,,,,,
116,sub003,8,119,232,B,0.0,,2,0.3500297930004308,,238.01223626799992,239.02899192500035,239.9289002390001,43
117,sub003,8,120,234,,0,,,,,,,,
118,sub003,8,121,236,D,0.0,,2,0.39999613999953,,242.012229984,243.0290106010002,243.92888723100032,44
119,sub003,8,122,238,,0,,,,,,,,
120,sub003,8,123,240,,0,,,,,,,,
121,sub003,8,124,242,C,0.0,,1,0.3000000269994416,,248.01222738800016,249.02896878299953,249.92887982599996,45
122,sub003,8,125,244,,0,,,,,,,,
123,sub003,8,126,246,D,0.0,,2,0.3833243819999552,,252.01222368200024,253.02896522200035,253.92887439699962,46
124,sub003,8,127,248,,0,,,,,,,,
125,sub003,8,128,250,,0,,,,,,,,
126,sub003,8,129,252,,0,,,,,,,,
127,sub003,8,130,254,A,0.0,,1,0.550013905999549,,260.0121994220003,261.0289559910002,261.9288612759997,47
128,sub003,8,131,256,,0,,,,,,,,
129,sub003,8,132,258,,0,,,,,,,,
130,sub003,8,133,260,,0,,,,,,,,
131,sub003,8,134,262,,0,,,,,,,,
132,sub003,8,135,264,,0,,,,,,,,
