,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off,Trial_ID
48,sub003,1,51,96,,0,,,,,,,,
49,sub003,1,52,98,C,0.0,,1,0.36668711899983464,,104.01163075500017,105.02837552900019,105.92831897100018,15
50,sub003,1,53,100,,0,,,,,,,,
51,sub003,1,54,102,,0,,,,,,,,
52,sub003,1,55,104,D,0.0,,2,0.5166873509999732,,110.0117076160002,111.02844953300018,111.92839287200013,16
53,sub003,1,56,106,,0,,,,,,,,
54,sub003,1,57,108,,0,,,,,,,,
55,sub003,1,58,110,,0,,,,,,,,
56,sub003,1,59,112,C,0.0,,1,0.5333556820000922,,118.01179956100009,119.02854878900007,119.92849123500014,17
57,sub003,1,60,114,,0,,,,,,,,
58,sub003,1,61,116,,0,,,,,,,,
59,sub003,1,62,118,,0,,,,,,,,
60,sub003,1,63,120,B,0.0,,2,0.3333466070000668,,126.011902857,127.02864424300014,127.92858589400021,18
61,sub003,1,64,122,,0,,,,,,,,
62,sub003,1,65,124,A,0.0,,1,0.31668250100005935,,130.01194745700013,131.028693363,131.928633881,19
63,sub003,1,66,126,,0,,,,,,,,
64,sub003,1,67,128,C,0.0,,1,0.4166821690000688,,134.0119985220001,135.028744405,135.92868605600006,20
65,sub003,1,68,130,,0,,,,,,,,
66,sub003,1,69,132,,0,,,,,,,,
67,sub003,1,70,134,D,0.0,,2,0.46669241099993997,,140.01207088600017,141.0288184430001,141.928763999,21
68,sub003,1,71,136,,0,,,,,,,,
69,sub003,1,72,138,,0,,,,,,,,
70,sub003,1,73,140,A,0.0,,1,0.36668899899996177,,146.01214867700014,147.02889634200005,147.92883622500017,22
71,sub003,1,74,142,,0,,,,,,,,
72,sub003,1,75,144,,0,,,,,,,,
73,sub003,1,76,146,B,0.0,,2,0.36668928899985076,,152.01238061900017,153.0291534700002,153.92907519000005,23
74,sub003,1,77,148,,0,,,,,,,,
75,sub003,1,78,150,D,0.0,,2,0.39998927500005266,,156.0124587140001,157.02920164800003,157.9291182280001,24
76,sub003,1,79,152,,0,,,,,,,,
77,sub003,1,80,154,C,0.0,,1,0.45000321899988194,,160.0124957800001,161.0292435560002,161.929186243,25
78,sub003,1,81,156,,0,,,,,,,,
79,sub003,1,82,158,A,0.0,,1,0.4166903820000698,,164.012535781,165.0293125400001,165.9292204090002,26
80,sub003,1,83,160,,0,,,,,,,,
81,sub003,1,84,162,B,0.0,,2,0.4666944710002099,,168.01258091,169.02934360300014,169.9292709870001,27
82,sub003,1,85,164,,0,,,,,,,,
83,sub003,1,86,166,,0,,,,,,,,
84,sub003,1,87,168,A,0.0,,1,0.33334140300007675,,174.01268146100006,175.0294326520002,175.92936898900007,28
85,sub003,1,88,170,,0,,,,,,,,
86,sub003,1,89,172,,0,,,,,,,,
87,sub003,1,90,174,,0,,,,,,,,
88,sub003,1,91,176,C,0.0,,1,0.3333655500000532,,182.01275541600012,183.02952233300016,183.92944820800017,29
89,sub003,1,92,178,,0,,,,,,,,
90,sub003,1,93,180,,0,,,,,,,,
91,sub003,1,94,182,,0,,,,,,,,
92,sub003,1,95,184,B,0.0,,2,0.433330794000085,,190.01287321900008,191.029635741,191.92956915900004,30
93,sub003,1,96,186,,0,,,,,,,,
94,sub003,1,97,188,,0,,,,,,,,
95,sub003,1,98,190,A,0.0,,1,0.41669188600008056,,196.01292512100008,197.029711658,197.92961795100018,31
96,sub003,1,99,192,,0,,,,,,,,
97,sub003,1,100,194,D,0.0,,2,0.38334088900001007,,200.01298924800017,201.02974760000006,201.92967415900011,32
98,sub003,1,101,196,,0,,,,,,,,
99,sub003,1,102,198,B,0.0,,2,0.40001243100005013,,204.013038778,205.0298226010002,205.92972132500017,33
100,sub003,1,103,200,,0,,,,,,,,
101,sub003,1,104,202,,0,,,,,,,,
102,sub003,1,105,204,D,0.0,,2,0.3500194430000647,,210.013104633,211.02987625000014,211.92979910300005,34
103,sub003,1,106,206,,0,,,,,,,,
104,sub003,1,107,208,C,0.0,,1,0.33333360800020273,,214.013168447,215.029932638,215.92985785500014,35
105,sub003,1,108,210,,0,,,,,,,,
106,sub003,1,109,212,B,0.0,,2,0.766675578999866,,218.01322054600018,219.0299923680002,219.929891989,36
107,sub003,1,110,214,,0,,,,,,,,
108,sub003,1,111,216,,0,,,,,,,,
109,sub003,1,112,218,,0,,,,,,,,
110,sub003,1,113,220,D,0.0,,2,0.40002734900008363,,226.01331255100013,227.03007455300008,227.9299888930002,37
111,sub003,1,114,222,,0,,,,,,,,
112,sub003,1,115,224,C,0.0,,1,0.38333950700007335,,230.01336538500004,231.03011849100017,231.93004875300016,38
113,sub003,1,116,226,,0,,,,,,,,
114,sub003,1,117,228,A,0.0,,1,0.4333565570000246,,234.01339752000013,235.03017346000001,235.93009309100012,39
115,sub003,1,118,230,,0,,,,,,,,
116,sub003,1,119,232,,0,,,,,,,,
117,sub003,1,120,234,C,0.0,,1,0.38334850799992637,,240.0134744730001,241.03026756400004,241.930164117,40
118,sub003,1,121,236,,0,,,,,,,,
119,sub003,1,122,238,B,0.0,,2,0.5333497660001285,,244.01353650600004,245.0302956710002,245.9302301680002,41
120,sub003,1,123,240,,0,,,,,,,,
121,sub003,1,124,242,D,0.0,,2,0.40000133900002766,,248.01360351800008,249.03035823900018,249.93026206800005,42
122,sub003,1,125,244,,0,,,,,,,,
123,sub003,1,126,246,C,0.0,,1,0.3666808159998709,,252.01362294900014,253.0303924880002,253.93031716100018,43
124,sub003,1,127,248,,0,,,,,,,,
125,sub003,1,128,250,,0,,,,,,,,
126,sub003,1,129,252,,0,,,,,,,,
127,sub003,1,130,254,D,0.0,,2,0.3333517790001679,,260.013723797,261.03048873700004,261.9304254640001,44
128,sub003,1,131,256,,0,,,,,,,,
129,sub003,1,132,258,,0,,,,,,,,
130,sub003,1,133,260,A,0.0,,1,0.38334851199988407,,266.0137915720002,267.03057746900004,267.9304898560001,45
131,sub003,1,134,262,,0,,,,,,,,
132,sub003,1,135,264,,0,,,,,,,,
133,sub003,1,136,266,,0,,,,,,,,
134,sub003,1,137,268,B,0.0,,2,0.46668159199998627,,274.0139053920002,275.030656376,275.9305920390002,46
135,sub003,1,138,270,,0,,,,,,,,
136,sub003,1,139,272,A,0.0,,1,0.4666799059998539,,278.0139444570002,279.0307134110001,279.93063329200004,47
137,sub003,1,140,274,,0,,,,,,,,
138,sub003,1,141,276,,0,,,,,,,,
139,sub003,1,142,278,,0,,,,,,,,
140,sub003,1,143,280,,0,,,,,,,,
141,sub003,1,144,282,,0,,,,,,,,
