,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off,Trial_ID
41,sub003,5,44,82,B,0.0,,2,0.3666738860001715,,88.01264899299986,89.02940179300003,89.92932857300002,15
42,sub003,5,45,84,,0,,,,,,,,
43,sub003,5,46,86,,0,,,,,,,,
44,sub003,5,47,88,A,0.0,,1,0.8333619649997672,,94.01269515900003,95.0294702809997,95.92938884599971,16
45,sub003,5,48,90,,0,,,,,,,,
46,sub003,5,49,92,,0,,,,,,,,
47,sub003,5,50,94,C,0.0,,1,0.3166686950003168,,100.01278006999974,101.02952495599993,101.92944361699983,17
48,sub003,5,51,96,,0,,,,,,,,
49,sub003,5,52,98,D,0.0,,2,0.33335355700000946,,104.01279704399985,105.02958893699997,105.92949547999979,18
50,sub003,5,53,100,,0,,,,,,,,
51,sub003,5,54,102,,0,,,,,,,,
52,sub003,5,55,104,C,0.0,,1,0.3166998050000984,,110.01285401299992,111.02962687599984,111.92956450499969,19
53,sub003,5,56,106,,0,,,,,,,,
54,sub003,5,57,108,,0,,,,,,,,
55,sub003,5,58,110,B,0.0,,2,0.4166904280000381,,116.0129131939998,117.02969600899996,117.92960266299997,20
56,sub003,5,59,112,,0,,,,,,,,
57,sub003,5,60,114,,0,,,,,,,,
58,sub003,5,61,116,D,0.0,,2,0.36665705399991566,,122.01300184499996,123.02974101499967,123.92966655099963,21
59,sub003,5,62,118,,0,,,,,,,,
60,sub003,5,63,120,A,0.0,,1,0.3333584480001264,,126.01302329099963,127.02978489499992,127.92971582999962,22
61,sub003,5,64,122,,0,,,,,,,,
62,sub003,5,65,124,,0,,,,,,,,
63,sub003,5,66,126,B,0.0,,2,0.4166913549997844,,132.0130764569999,133.02985440199973,133.92976052699987,23
64,sub003,5,67,128,,0,,,,,,,,
65,sub003,5,68,130,D,0.0,,2,0.36669196699995155,,136.0131229579997,137.02988172699997,137.92980557199962,24
66,sub003,5,69,132,,0,,,,,,,,
67,sub003,5,70,134,,0,,,,,,,,
68,sub003,5,71,136,,0,,,,,,,,
69,sub003,5,72,138,C,0.0,,1,0.4000174600000719,,144.01320112799976,145.02996597699985,145.92988879099994,25
70,sub003,5,73,140,,0,,,,,,,,
71,sub003,5,74,142,D,0.0,,2,0.3833498120002332,,148.01324405299965,149.030003245,149.92991961400003,26
72,sub003,5,75,144,,0,,,,,,,,
73,sub003,5,76,146,A,0.0,,1,0.5333352570000898,,152.01329937899982,153.03003996200005,153.929969066,27
74,sub003,5,77,148,,0,,,,,,,,
75,sub003,5,78,150,,0,,,,,,,,
76,sub003,5,79,152,C,0.0,,1,0.31666542500033756,,158.0133474219997,159.03010421,159.93004035199965,28
77,sub003,5,80,154,,0,,,,,,,,
78,sub003,5,81,156,,0,,,,,,,,
79,sub003,5,82,158,B,0.0,,2,0.43335362400011945,,164.01339909699982,165.03016734999983,165.9300797689998,29
80,sub003,5,83,160,,0,,,,,,,,
81,sub003,5,84,162,,0,,,,,,,,
82,sub003,5,85,164,,0,,,,,,,,
83,sub003,5,86,166,C,0.0,,1,0.40002366099997744,,172.01348020099977,173.03024134299994,173.9301827029999,30
84,sub003,5,87,168,,0,,,,,,,,
85,sub003,5,88,170,D,0.0,,2,0.3500141650001751,,176.01352733999965,177.03027902899976,177.93020761599973,31
86,sub003,5,89,172,,0,,,,,,,,
87,sub003,5,90,174,,0,,,,,,,,
88,sub003,5,91,176,B,0.0,,2,0.3833806900001946,,182.0135730369998,183.03034814399962,183.93028471399975,32
89,sub003,5,92,178,,0,,,,,,,,
90,sub003,5,93,180,,0,,,,,,,,
91,sub003,5,94,182,A,0.0,,1,0.38333582500035845,,188.01365302999966,189.03041415300004,189.9303205629999,33
92,sub003,5,95,184,,0,,,,,,,,
93,sub003,5,96,186,B,0.0,,2,0.5166827719999674,,192.01367887299966,193.030461972,193.93036343899985,34
94,sub003,5,97,188,,0,,,,,,,,
95,sub003,5,98,190,A,0.0,,1,0.33335975099998905,,196.01371602899962,197.03048288499986,197.93041374299992,35
96,sub003,5,99,192,,0,,,,,,,,
97,sub003,5,100,194,C,0.0,,1,0.30000738700027796,,200.01376623999977,201.0305290619999,201.93047762499964,36
98,sub003,5,101,196,,0,,,,,,,,
99,sub003,5,102,198,,0,,,,,,,,
100,sub003,5,103,200,D,0.0,,2,0.4000128460002088,,206.01382812899965,207.03058717999966,207.93049882299965,37
101,sub003,5,104,202,,0,,,,,,,,
102,sub003,5,105,204,,0,,,,,,,,
103,sub003,5,106,206,A,0.0,,1,0.38335253000013836,,212.0138762069996,213.03064488399968,213.93055982999977,38
104,sub003,5,107,208,,0,,,,,,,,
105,sub003,5,108,210,,0,,,,,,,,
106,sub003,5,109,212,,0,,,,,,,,
107,sub003,5,110,214,C,0.0,,1,0.3333445749999555,,220.01395718100002,221.03072196699986,221.93063982299964,39
108,sub003,5,111,216,,0,,,,,,,,
109,sub003,5,112,218,,0,,,,,,,,
110,sub003,5,113,220,D,0.0,,2,0.40001740400020935,,226.0140194769997,227.03079040800003,227.93070601399995,40
111,sub003,5,114,222,,0,,,,,,,,
112,sub003,5,115,224,,0,,,,,,,,
113,sub003,5,116,226,,0,,,,,,,,
114,sub003,5,117,228,A,0.0,,1,0.2500227850000556,,234.01409712399982,235.030872843,235.93079084700003,41
115,sub003,5,118,230,,0,,,,,,,,
116,sub003,5,119,232,,0,,,,,,,,
117,sub003,5,120,234,,0,,,,,,,,
118,sub003,5,121,236,B,0.0,,2,0.43334867000021404,,242.01419401199973,243.03095209100002,243.9308767819998,42
119,sub003,5,122,238,,0,,,,,,,,
120,sub003,5,123,240,,0,,,,,,,,
121,sub003,5,124,242,C,0.0,,1,0.2666793650000727,,248.0142462419999,249.03100679699992,249.93092450299991,43
122,sub003,5,125,244,,0,,,,,,,,
123,sub003,5,126,246,,0,,,,,,,,
124,sub003,5,127,248,B,0.0,,2,0.3666747560000658,,254.01430317099994,255.03107422699986,255.9309767079999,44
125,sub003,5,128,250,,0,,,,,,,,
126,sub003,5,129,252,,0,,,,,,,,
127,sub003,5,130,254,D,0.0,,2,0.3166714070002854,,260.01436830199964,261.0311202079997,261.93106273600006,45
128,sub003,5,131,256,,0,,,,,,,,
129,sub003,5,132,258,B,0.0,,2,0.41667967500006853,,264.01439614799983,265.0311707269998,265.931082566,46
130,sub003,5,133,260,,0,,,,,,,,
131,sub003,5,134,262,,0,,,,,,,,
132,sub003,5,135,264,,0,,,,,,,,
133,sub003,5,136,266,A,0.0,,1,0.3500122890000057,,272.0144864089998,273.031246129,273.9311656699997,47
134,sub003,5,137,268,,0,,,,,,,,
135,sub003,5,138,270,,0,,,,,,,,
136,sub003,5,139,272,,0,,,,,,,,
137,sub003,5,140,274,,0,,,,,,,,
138,sub003,5,141,276,,0,,,,,,,,
