,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off,Trial_ID
53,sub003,6,56,106,,0,,,,,,,,
54,sub003,6,57,108,D,0.0,,2,0.3332665499997347,,114.01627310999993,115.03295790999982,115.93287445899978,17
55,sub003,6,58,110,,0,,,,,,,,
56,sub003,6,59,112,,0,,,,,,,,
57,sub003,6,60,114,,0,,,,,,,,
58,sub003,6,61,116,C,0.0,,1,0.350012543000048,,121.9996239889997,123.01628999799959,123.91630434699982,18
59,sub003,6,62,118,,0,,,,,,,,
60,sub003,6,63,120,,0,,,,,,,,
61,sub003,6,64,122,,0,,,,,,,,
62,sub003,6,65,124,D,0.0,,2,0.3333565629995974,,129.99969916700002,131.0163699259997,131.916384783,19
63,sub003,6,66,126,,0,,,,,,,,
64,sub003,6,67,128,B,0.0,,2,0.36667466300013984,,133.9997470229996,135.01642808999986,135.9164136909999,20
65,sub003,6,68,130,,0,,,,,,,,
66,sub003,6,69,132,C,0.0,,1,0.316661669000041,,137.99979994099976,139.01646102999985,139.9164805979999,21
67,sub003,6,70,134,,0,,,,,,,,
68,sub003,6,71,136,,0,,,,,,,,
69,sub003,6,72,138,A,0.0,,1,0.3333456139998816,,144.01650601899973,145.0332847669997,145.93319263099966,22
70,sub003,6,73,140,,0,,,,,,,,
71,sub003,6,74,142,,0,,,,,,,,
72,sub003,6,75,144,,0,,,,,,,,
73,sub003,6,76,146,B,0.0,,2,0.3500012380000044,,152.01660312199965,153.0333574639999,153.93328764399985,23
74,sub003,6,77,148,,0,,,,,,,,
75,sub003,6,78,150,,0,,,,,,,,
76,sub003,6,79,152,D,0.0,,2,0.33334465000007185,,158.0166562139998,159.03342063599985,159.93334156599985,24
77,sub003,6,80,154,,0,,,,,,,,
78,sub003,6,81,156,,0,,,,,,,,
79,sub003,6,82,158,,0,,,,,,,,
80,sub003,6,83,160,A,0.0,,1,0.3499322709999433,,166.01682932699987,167.03353171299977,167.93342462099963,25
81,sub003,6,84,162,,0,,,,,,,,
82,sub003,6,85,164,,0,,,,,,,,
83,sub003,6,86,166,D,0.0,,2,0.3499296420000064,,172.01690168300001,173.0335900389996,173.9334966059996,26
84,sub003,6,87,168,,0,,,,,,,,
85,sub003,6,88,170,,0,,,,,,,,
86,sub003,6,89,172,C,0.0,,1,0.33324951400027203,,178.0169649319996,179.0336547259999,179.93354553499967,27
87,sub003,6,90,174,,0,,,,,,,,
88,sub003,6,91,176,,0,,,,,,,,
89,sub003,6,92,178,D,0.0,,2,0.3832528060002005,,184.01701579699966,185.0337128819997,185.93360733499958,28
90,sub003,6,93,180,,0,,,,,,,,
91,sub003,6,94,182,B,0.0,,2,0.31659487300021283,,188.0170577619997,189.0337701919998,189.93365333099973,29
92,sub003,6,95,184,,0,,,,,,,,
93,sub003,6,96,186,,0,,,,,,,,
94,sub003,6,97,188,,0,,,,,,,,
95,sub003,6,98,190,A,0.0,,1,0.3666701910001393,,196.00038699399965,197.0171636299997,197.91707445799966,30
96,sub003,6,99,192,,0,,,,,,,,
97,sub003,6,100,194,B,0.0,,2,0.38336570599994957,,200.00042301999974,201.0171884819997,201.91711838599986,31
98,sub003,6,101,196,,0,,,,,,,,
99,sub003,6,102,198,,0,,,,,,,,
100,sub003,6,103,200,C,0.0,,1,0.26668932899974607,,206.0004892699999,207.01725289599972,207.91719266399969,32
101,sub003,6,104,202,,0,,,,,,,,
102,sub003,6,105,204,B,0.0,,2,0.31674878900003023,,210.00053802699995,211.01732782599993,211.91721882699994,33
103,sub003,6,106,206,,0,,,,,,,,
104,sub003,6,107,208,,0,,,,,,,,
105,sub003,6,108,210,C,0.0,,1,0.2833405460000904,,216.00060209999992,217.0173598839997,217.91727576599988,34
106,sub003,6,109,212,,0,,,,,,,,
107,sub003,6,110,214,A,0.0,,1,0.36666614299974754,,220.00065769899993,221.0173996159997,221.91732172799993,35
108,sub003,6,111,216,,0,,,,,,,,
109,sub003,6,112,218,,0,,,,,,,,
110,sub003,6,113,220,C,0.0,,1,0.3333367720001661,,226.00070193199963,227.0174789609996,227.9173784149998,36
111,sub003,6,114,222,,0,,,,,,,,
112,sub003,6,115,224,,0,,,,,,,,
113,sub003,6,116,226,A,0.0,,1,0.23334432899991953,,232.0007653069997,233.01752663699972,233.9174626019999,37
114,sub003,6,117,228,,0,,,,,,,,
115,sub003,6,118,230,,0,,,,,,,,
116,sub003,6,119,232,,0,,,,,,,,
117,sub003,6,120,234,C,0.0,,1,0.40000358200040864,,240.00085170399961,241.01760904399998,241.91752753599985,38
118,sub003,6,121,236,,0,,,,,,,,
119,sub003,6,122,238,,0,,,,,,,,
120,sub003,6,123,240,D,0.0,,2,0.33330970599990906,,246.000947816,247.01766789699968,247.91758749799965,39
121,sub003,6,124,242,,0,,,,,,,,
122,sub003,6,125,244,,0,,,,,,,,
123,sub003,6,126,246,B,0.0,,2,0.33333314599985897,,252.00098042599984,253.0177427819999,253.9176485969997,40
124,sub003,6,127,248,,0,,,,,,,,
125,sub003,6,128,250,,0,,,,,,,,
126,sub003,6,129,252,D,0.0,,2,0.3333439479997651,,258.00103468099996,259.0178070899997,259.91771238,41
127,sub003,6,130,254,,0,,,,,,,,
128,sub003,6,131,256,,0,,,,,,,,
129,sub003,6,132,258,C,0.0,,1,0.3500054599999203,,264.001107089,265.0178571319998,265.91779667799983,42
130,sub003,6,133,260,,0,,,,,,,,
131,sub003,6,134,262,A,0.0,,1,0.5333612710001034,,268.0011338899999,269.0178968369996,269.91782560699994,43
132,sub003,6,135,264,,0,,,,,,,,
133,sub003,6,136,266,B,0.0,,2,0.350026460999743,,272.00118015399994,273.01795508099985,273.9178544199999,44
134,sub003,6,137,268,,0,,,,,,,,
135,sub003,6,138,270,A,0.0,,1,0.3666707040001711,,276.0012259219998,277.0179888519997,277.9179156189998,45
136,sub003,6,139,272,,0,,,,,,,,
137,sub003,6,140,274,,0,,,,,,,,
138,sub003,6,141,276,D,0.0,,2,0.41668469900014315,,282.0012868509998,283.0180474939998,283.9179605579998,46
139,sub003,6,142,278,,0,,,,,,,,
140,sub003,6,143,280,,0,,,,,,,,
141,sub003,6,144,282,B,0.0,,2,0.4500040010002522,,288.00136276199964,289.0181057599998,289.91803196,47
142,sub003,6,145,284,,0,,,,,,,,
143,sub003,6,146,286,,0,,,,,,,,
144,sub003,6,147,288,,0,,,,,,,,
145,sub003,6,148,290,,0,,,,,,,,
146,sub003,6,149,292,,0,,,,,,,,
