,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint
0,1.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_30.png,1,bedChair,Bed,Chair,30
1,3.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_3.png,80,bedChair,Bed,Chair,3
2,6.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_21.png,1,bedChair,Bed,Chair,21
3,8.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_36.png,21,tableBench,Table,Bench,36
4,11.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_39.png,80,tableBench,Table,Bench,39
5,13.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_30.png,100,tableBench,Table,Bench,30
6,16.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_15.png,60,tableBench,Table,Bench,15
7,18.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_39.png,1,tableBench,Table,Bench,39
8,21.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_18.png,100,bedChair,Bed,Chair,18
9,23.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_27.png,21,bedChair,Bed,Chair,27
10,26.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_39.png,21,tableBench,Table,Bench,39
11,28.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_36.png,100,bedChair,Bed,Chair,36
12,31.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_3.png,1,tableBench,Table,Bench,3
13,33.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_24.png,60,bedChair,Bed,Chair,24
14,36.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_12.png,80,bedChair,Bed,Chair,12
15,38.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_33.png,60,tableBench,Table,Bench,33
16,41.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_30.png,41,tableBench,Table,Bench,30
17,43.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_27.png,100,tableBench,Table,Bench,27
18,46.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_39.png,60,tableBench,Table,Bench,39
19,48.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_24.png,100,tableBench,Table,Bench,24
20,51.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_24.png,80,tableBench,Table,Bench,24
21,53.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_6.png,1,bedChair,Bed,Chair,6
22,56.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_30.png,80,tableBench,Table,Bench,30
23,58.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_36.png,60,bedChair,Bed,Chair,36
24,61.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_15.png,80,bedChair,Bed,Chair,15
25,63.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_30.png,21,bedChair,Bed,Chair,30
26,66.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_24.png,41,bedChair,Bed,Chair,24
27,68.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_36.png,1,tableBench,Table,Bench,36
28,71.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_9.png,41,bedChair,Bed,Chair,9
29,73.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_21.png,21,bedChair,Bed,Chair,21
30,76.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_24.png,41,tableBench,Table,Bench,24
31,78.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_6.png,60,bedChair,Bed,Chair,6
32,81.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_12.png,21,tableBench,Table,Bench,12
33,83.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_39.png,100,bedChair,Bed,Chair,39
34,86.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_6.png,41,tableBench,Table,Bench,6
35,88.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_18.png,41,bedChair,Bed,Chair,18
36,91.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_27.png,60,tableBench,Table,Bench,27
37,93.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_27.png,21,tableBench,Table,Bench,27
38,96.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_12.png,41,tableBench,Table,Bench,12
39,98.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_30.png,60,bedChair,Bed,Chair,30
40,101.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_18.png,80,tableBench,Table,Bench,18
