,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint
0,1.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_6.png,80,tableBench,Table,Bench,6
1,3.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_27.png,41,bedChair,Bed,Chair,27
2,6.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_27.png,80,bedChair,Bed,Chair,27
3,8.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_12.png,21,bedChair,Bed,Chair,12
4,11.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_24.png,80,tableBench,Table,Bench,24
5,13.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_18.png,100,tableBench,Table,Bench,18
6,16.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_3.png,100,bedChair,Bed,Chair,3
7,18.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_36.png,1,bedChair,Bed,Chair,36
8,21.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_27.png,60,tableBench,Table,Bench,27
9,23.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_30.png,60,bedChair,Bed,Chair,30
10,26.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_21.png,60,tableBench,Table,Bench,21
11,28.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_12.png,80,bedChair,Bed,Chair,12
12,31.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_18.png,80,tableBench,Table,Bench,18
13,33.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_12.png,100,tableBench,Table,Bench,12
14,36.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_9.png,21,bedChair,Bed,Chair,9
15,38.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_3.png,1,tableBench,Table,Bench,3
16,41.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_6.png,100,bedChair,Bed,Chair,6
17,43.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_27.png,60,bedChair,Bed,Chair,27
18,46.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_27.png,21,tableBench,Table,Bench,27
19,48.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_18.png,1,bedChair,Bed,Chair,18
20,51.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_30.png,21,bedChair,Bed,Chair,30
21,53.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_3.png,41,bedChair,Bed,Chair,3
22,56.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_36.png,41,tableBench,Table,Bench,36
23,58.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_39.png,21,tableBench,Table,Bench,39
24,61.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_30.png,100,bedChair,Bed,Chair,30
25,63.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_15.png,60,bedChair,Bed,Chair,15
26,66.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_9.png,41,tableBench,Table,Bench,9
27,68.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_6.png,1,tableBench,Table,Bench,6
28,71.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_24.png,80,bedChair,Bed,Chair,24
29,73.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_6.png,41,tableBench,Table,Bench,6
30,76.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_27.png,100,tableBench,Table,Bench,27
31,78.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_33.png,60,tableBench,Table,Bench,33
32,81.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_30.png,21,tableBench,Table,Bench,30
33,83.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_30.png,1,bedChair,Bed,Chair,30
34,86.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_6.png,41,bedChair,Bed,Chair,6
35,88.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_39.png,1,tableBench,Table,Bench,39
36,91.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_9.png,100,bedChair,Bed,Chair,9
37,93.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_3.png,41,tableBench,Table,Bench,3
38,96.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_6.png,60,tableBench,Table,Bench,6
39,98.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_36.png,100,tableBench,Table,Bench,36
40,101.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_12.png,1,tableBench,Table,Bench,12
41,103.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_36.png,60,tableBench,Table,Bench,36
42,106.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_15.png,100,bedChair,Bed,Chair,15
