,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint
0,1.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_12.png,21,bedChair,Bed,Chair,12
1,3.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_9.png,80,bedChair,Bed,Chair,9
2,6.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_15.png,21,tableBench,Table,Bench,15
3,8.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_3.png,80,bedChair,Bed,Chair,3
4,11.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_36.png,60,tableBench,Table,Bench,36
5,13.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_39.png,41,tableBench,Table,Bench,39
6,16.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_36.png,21,bedChair,Bed,Chair,36
7,18.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_3.png,41,tableBench,Table,Bench,3
8,21.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_39.png,100,tableBench,Table,Bench,39
9,23.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_33.png,80,tableBench,Table,Bench,33
10,26.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_39.png,1,bedChair,Bed,Chair,39
11,28.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_24.png,100,bedChair,Bed,Chair,24
12,31.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_18.png,60,tableBench,Table,Bench,18
13,33.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_12.png,1,tableBench,Table,Bench,12
14,36.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_30.png,100,tableBench,Table,Bench,30
15,38.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_24.png,21,tableBench,Table,Bench,24
16,41.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_30.png,41,bedChair,Bed,Chair,30
17,43.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_33.png,60,bedChair,Bed,Chair,33
18,46.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_15.png,80,bedChair,Bed,Chair,15
19,48.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_24.png,80,tableBench,Table,Bench,24
20,51.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_3.png,100,bedChair,Bed,Chair,3
21,53.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_21.png,1,tableBench,Table,Bench,21
22,56.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_18.png,21,bedChair,Bed,Chair,18
23,58.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_12.png,41,bedChair,Bed,Chair,12
24,61.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_3.png,1,bedChair,Bed,Chair,3
25,63.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_30.png,60,tableBench,Table,Bench,30
26,66.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_6.png,80,tableBench,Table,Bench,6
27,68.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_12.png,41,tableBench,Table,Bench,12
28,71.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_3.png,60,bedChair,Bed,Chair,3
29,73.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_3.png,1,tableBench,Table,Bench,3
30,76.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_33.png,1,bedChair,Bed,Chair,33
31,78.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_18.png,100,bedChair,Bed,Chair,18
32,81.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_9.png,100,tableBench,Table,Bench,9
33,83.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_21.png,60,bedChair,Bed,Chair,21
34,86.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_27.png,41,bedChair,Bed,Chair,27
35,88.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_18.png,21,tableBench,Table,Bench,18
36,91.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_6.png,41,bedChair,Bed,Chair,6
37,93.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_15.png,80,tableBench,Table,Bench,15
38,96.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_24.png,100,tableBench,Table,Bench,24
39,98.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_33.png,100,bedChair,Bed,Chair,33
40,101.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_33.png,21,tableBench,Table,Bench,33
41,103.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_39.png,60,bedChair,Bed,Chair,39
42,106.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_9.png,1,tableBench,Table,Bench,9
43,108.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_15.png,100,tableBench,Table,Bench,15
44,111.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_36.png,60,bedChair,Bed,Chair,36
45,113.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_24.png,1,bedChair,Bed,Chair,24
46,116.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_21.png,41,bedChair,Bed,Chair,21
47,118.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_12.png,100,bedChair,Bed,Chair,12
48,121.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_12.png,60,tableBench,Table,Bench,12
49,123.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_24.png,21,bedChair,Bed,Chair,24
50,126.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_6.png,1,bedChair,Bed,Chair,6
51,128.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_3.png,41,bedChair,Bed,Chair,3
52,131.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_33.png,1,tableBench,Table,Bench,33
53,133.5,3.0,1.5,1,D,./carchair_exp/bedChair_60_9.png,60,bedChair,Bed,Chair,9
54,136.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_24.png,41,tableBench,Table,Bench,24
55,138.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_21.png,1,bedChair,Bed,Chair,21
56,141.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_33.png,41,tableBench,Table,Bench,33
57,143.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_27.png,100,bedChair,Bed,Chair,27
58,146.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_27.png,80,bedChair,Bed,Chair,27
59,148.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_6.png,60,tableBench,Table,Bench,6
60,151.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_36.png,80,tableBench,Table,Bench,36
61,153.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_18.png,1,tableBench,Table,Bench,18
62,156.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_27.png,21,tableBench,Table,Bench,27
63,158.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_27.png,100,tableBench,Table,Bench,27
64,161.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_24.png,80,bedChair,Bed,Chair,24
65,163.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_21.png,21,bedChair,Bed,Chair,21
66,166.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_27.png,60,tableBench,Table,Bench,27
67,168.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_3.png,21,bedChair,Bed,Chair,3
68,171.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_30.png,21,tableBench,Table,Bench,30
69,173.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_27.png,41,tableBench,Table,Bench,27
70,176.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_6.png,80,bedChair,Bed,Chair,6
71,178.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_3.png,80,tableBench,Table,Bench,3
72,181.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_33.png,41,bedChair,Bed,Chair,33
