,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint
0,1.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_3.png,60,tableBench,Table,Bench,3
1,3.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_24.png,41,tableBench,Table,Bench,24
2,6.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_15.png,60,bedChair,Bed,Chair,15
3,8.5,2.0,1.5,1,C,./carchair_exp/bedChair_41_9.png,41,bedChair,Bed,Chair,9
4,11.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_39.png,41,tableBench,Table,Bench,39
5,13.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_30.png,21,bedChair,Bed,Chair,30
6,16.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_3.png,80,tableBench,Table,Bench,3
7,18.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_18.png,41,tableBench,Table,Bench,18
8,21.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_18.png,100,bedChair,Bed,Chair,18
9,23.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_9.png,80,tableBench,Table,Bench,9
10,26.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_39.png,1,tableBench,Table,Bench,39
11,28.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_33.png,100,tableBench,Table,Bench,33
12,31.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_30.png,60,bedChair,Bed,Chair,30
13,33.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_15.png,1,bedChair,Bed,Chair,15
14,36.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_15.png,21,tableBench,Table,Bench,15
15,38.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_27.png,80,tableBench,Table,Bench,27
16,41.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_3.png,21,tableBench,Table,Bench,3
17,43.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_12.png,100,bedChair,Bed,Chair,12
18,46.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_9.png,60,tableBench,Table,Bench,9
19,48.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_15.png,80,bedChair,Bed,Chair,15
20,51.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_21.png,1,bedChair,Bed,Chair,21
21,53.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_36.png,1,tableBench,Table,Bench,36
22,56.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_3.png,100,tableBench,Table,Bench,3
23,58.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_21.png,1,tableBench,Table,Bench,21
24,61.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_24.png,60,bedChair,Bed,Chair,24
25,63.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_3.png,80,bedChair,Bed,Chair,3
26,66.0,0.0,1.5,1,A,./carchair_exp/bedChair_1_39.png,1,bedChair,Bed,Chair,39
27,68.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_36.png,21,tableBench,Table,Bench,36
28,71.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_30.png,41,bedChair,Bed,Chair,30
29,73.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_36.png,100,bedChair,Bed,Chair,36
30,76.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_33.png,21,bedChair,Bed,Chair,33
31,78.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_30.png,100,tableBench,Table,Bench,30
32,81.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_30.png,60,tableBench,Table,Bench,30
33,83.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_12.png,80,bedChair,Bed,Chair,12
34,86.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_27.png,41,bedChair,Bed,Chair,27
35,88.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_12.png,21,bedChair,Bed,Chair,12
36,91.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_36.png,41,bedChair,Bed,Chair,36
37,93.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_33.png,80,tableBench,Table,Bench,33
38,96.0,6.0,1.5,1,G,./carchair_exp/tableBench_1_9.png,1,tableBench,Table,Bench,9
39,98.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_33.png,1,bedChair,Bed,Chair,33
40,101.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_9.png,100,tableBench,Table,Bench,9
41,103.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_33.png,80,bedChair,Bed,Chair,33
42,106.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_3.png,100,bedChair,Bed,Chair,3
43,108.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_15.png,21,bedChair,Bed,Chair,15
44,111.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_12.png,41,bedChair,Bed,Chair,12
45,113.5,5.0,1.5,1,F,./carchair_exp/bedChair_100_15.png,100,bedChair,Bed,Chair,15
46,116.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_24.png,21,tableBench,Table,Bench,24
47,118.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_3.png,1,tableBench,Table,Bench,3
48,121.0,7.0,1.5,1,H,./carchair_exp/tableBench_21_6.png,21,tableBench,Table,Bench,6
49,123.5,11.0,1.5,1,L,./carchair_exp/tableBench_100_6.png,100,tableBench,Table,Bench,6
50,126.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_21.png,80,bedChair,Bed,Chair,21
51,128.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_15.png,41,tableBench,Table,Bench,15
52,131.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_3.png,60,bedChair,Bed,Chair,3
53,133.5,7.0,1.5,1,H,./carchair_exp/tableBench_21_12.png,21,tableBench,Table,Bench,12
54,136.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_24.png,100,bedChair,Bed,Chair,24
55,138.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_18.png,21,bedChair,Bed,Chair,18
56,141.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_21.png,60,bedChair,Bed,Chair,21
57,143.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_18.png,60,tableBench,Table,Bench,18
58,146.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_33.png,41,bedChair,Bed,Chair,33
59,148.5,10.0,1.5,1,K,./carchair_exp/tableBench_80_24.png,80,tableBench,Table,Bench,24
60,151.0,4.0,1.5,1,E,./carchair_exp/bedChair_80_24.png,80,bedChair,Bed,Chair,24
61,153.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_36.png,1,bedChair,Bed,Chair,36
62,156.0,3.0,1.5,1,D,./carchair_exp/bedChair_60_36.png,60,bedChair,Bed,Chair,36
63,158.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_18.png,1,tableBench,Table,Bench,18
64,161.0,10.0,1.5,1,K,./carchair_exp/tableBench_80_15.png,80,tableBench,Table,Bench,15
65,163.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_12.png,41,tableBench,Table,Bench,12
66,166.0,11.0,1.5,1,L,./carchair_exp/tableBench_100_15.png,100,tableBench,Table,Bench,15
67,168.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_36.png,60,tableBench,Table,Bench,36
68,171.0,1.0,1.5,1,B,./carchair_exp/bedChair_21_9.png,21,bedChair,Bed,Chair,9
69,173.5,9.0,1.5,1,J,./carchair_exp/tableBench_60_39.png,60,tableBench,Table,Bench,39
70,176.0,8.0,1.5,1,I,./carchair_exp/tableBench_41_3.png,41,tableBench,Table,Bench,3
71,178.5,0.0,1.5,1,A,./carchair_exp/bedChair_1_3.png,1,bedChair,Bed,Chair,3
72,181.0,2.0,1.5,1,C,./carchair_exp/bedChair_41_21.png,41,bedChair,Bed,Chair,21
73,183.5,4.0,1.5,1,E,./carchair_exp/bedChair_80_39.png,80,bedChair,Bed,Chair,39
74,186.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_15.png,60,tableBench,Table,Bench,15
75,188.5,1.0,1.5,1,B,./carchair_exp/bedChair_21_6.png,21,bedChair,Bed,Chair,6
76,191.0,5.0,1.5,1,F,./carchair_exp/bedChair_100_6.png,100,bedChair,Bed,Chair,6
77,193.5,8.0,1.5,1,I,./carchair_exp/tableBench_41_21.png,41,tableBench,Table,Bench,21
78,196.0,9.0,1.5,1,J,./carchair_exp/tableBench_60_33.png,60,tableBench,Table,Bench,33
79,198.5,6.0,1.5,1,G,./carchair_exp/tableBench_1_12.png,1,tableBench,Table,Bench,12
