,Sub,Run,TR,Onset,Item,Change,CorrResp,Resp,RT,Acc,image_on,button_on,button_off
0,sub003,2,3,0,,0,,,,,,,
1,sub003,2,4,2,,0,,,,,,,
2,sub003,2,5,4,,0,,,,,,,
3,sub003,2,6,6,D,0.0,,2,0.400023484005942,,12.013807926996378,13.030575358003261,13.930493345003924
4,sub003,2,7,8,,0,,,,,,,
5,sub003,2,8,10,C,0.0,,1,0.4333495979954023,,16.013843983004335,17.030584642998292,17.930510537000373
6,sub003,2,9,12,,0,,,,,,,
7,sub003,2,10,14,B,0.0,,2,0.5000185739918379,,20.013867685003788,21.031276102003176,21.930549999000505
8,sub003,2,11,16,,0,,,,,,,
9,sub003,2,12,18,D,0.0,,2,0.55001043700031,,24.01389558200026,25.0313067399984,25.930575154998223
10,sub003,2,13,20,,0,,,,,,,
11,sub003,2,14,22,,0,,,,,,,
12,sub003,2,15,24,B,0.0,,2,0.3833457669970812,,30.01394301300752,31.031338543994934,31.930621068007895
13,sub003,2,16,26,,0,,,,,,,
14,sub003,2,17,28,,0,,,,,,,
15,sub003,2,18,30,A,0.0,,1,0.466683026010287,,36.01398880999477,37.030733228995814,37.930661396996584
16,sub003,2,19,32,,0,,,,,,,
17,sub003,2,20,34,C,0.0,,1,0.40001727899652906,,40.01401329699729,41.030764013004955,41.930694331997074
18,sub003,2,21,36,,0,,,,,,,
19,sub003,2,22,38,,0,,,,,,,
20,sub003,2,23,40,,0,,,,,,,
21,sub003,2,24,42,D,0.0,,2,0.4166744300018763,,48.01407277600083,49.03147801500745,49.93075287199463
22,sub003,2,25,44,,0,,,,,,,
23,sub003,2,26,46,,0,,,,,,,
24,sub003,2,27,48,A,0.0,,1,0.3000021429907065,,54.01412209600676,55.03086882100615,55.930798974004574
25,sub003,2,28,50,,0,,,,,,,
26,sub003,2,29,52,C,0.0,,1,0.49519786100427154,,58.002303397996,59.01417647099879,59.91416853200644
27,sub003,2,30,54,,0,,,,,,,
28,sub003,2,31,56,,0,,,,,,,
29,sub003,2,32,58,A,0.0,,1,0.3333439970010659,,64.01419838800211,65.03160871000728,65.93087443099648
30,sub003,2,33,60,,0,,,,,,,
31,sub003,2,34,62,,0,,,,,,,
32,sub003,2,35,64,B,0.0,,2,0.40000658200006,,70.01424582900654,71.03099323800416,71.93091869700584
33,sub003,2,36,66,,0,,,,,,,
34,sub003,2,37,68,,0,,,,,,,
35,sub003,2,38,70,,0,,,,,,,
36,sub003,2,39,72,D,0.0,,2,0.4166748540010303,,78.01429966000433,79.03105243599566,79.93098016899603
37,sub003,2,40,74,,0,,,,,,,
38,sub003,2,41,76,,0,,,,,,,
39,sub003,2,42,78,,0,,,,,,,
40,sub003,2,43,80,B,0.0,,2,0.5666813440038823,,86.01435977200163,87.03177168400725,87.93104577000486
41,sub003,2,44,82,,0,,,,,,,
42,sub003,2,45,84,C,0.0,,1,0.35000994899019133,,90.01439269700495,91.03114247899794,91.93107407999923
43,sub003,2,46,86,,0,,,,,,,
44,sub003,2,47,88,A,0.0,,1,0.38333910699293483,,94.01442134600074,95.03183163600625,95.93110468900704
45,sub003,2,48,90,,0,,,,,,,
46,sub003,2,49,92,C,0.0,,1,0.41667455599235836,,98.01444878800248,99.0318558190047,99.93112955900142
47,sub003,2,50,94,,0,,,,,,,
48,sub003,2,51,96,B,0.0,,2,0.38333936299022753,,102.01447781300521,103.03123021200008,103.9311581410002
49,sub003,2,52,98,,0,,,,,,,
50,sub003,2,53,100,A,0.0,,1,0.6333415580011206,,106.01449757799855,107.03125859099964,107.93117310400703
51,sub003,2,54,102,,0,,,,,,,
52,sub003,2,55,104,,0,,,,,,,
53,sub003,2,56,106,C,0.0,,1,0.38334614800987765,,112.01453815899731,113.03193961900251,113.93121692699788
54,sub003,2,57,108,,0,,,,,,,
55,sub003,2,58,110,B,0.0,,2,0.3833475900028134,,116.01456586600398,117.03197869200085,117.93124635500135
56,sub003,2,59,112,,0,,,,,,,
57,sub003,2,60,114,,0,,,,,,,
58,sub003,2,61,116,D,0.0,,2,0.46668281601159833,,122.01460766399396,123.03136571000505,123.93128840399731
59,sub003,2,62,118,,0,,,,,,,
60,sub003,2,63,120,A,0.0,,1,0.36666968899953645,,126.01464480800496,127.03204566199565,127.93132116399647
61,sub003,2,64,122,,0,,,,,,,
62,sub003,2,65,124,D,0.0,,2,0.5166782379965298,,130.0146691120026,131.03141582700482,131.9313415409997
63,sub003,2,66,126,,0,,,,,,,
64,sub003,2,67,128,B,0.0,,2,0.46668351399421226,,134.01469497400103,135.03210744200624,135.9313784810074
65,sub003,2,68,130,,0,,,,,,,
66,sub003,2,69,132,C,0.0,,1,0.38333010399946943,,138.01473620699835,139.03147663200798,139.93140838999534
67,sub003,2,70,134,,0,,,,,,,
68,sub003,2,71,136,,0,,,,,,,
69,sub003,2,72,138,B,0.0,,2,0.4166666920064017,,144.01477776399406,145.03151506000722,145.93144916699384
70,sub003,2,73,140,,0,,,,,,,
71,sub003,2,74,142,,0,,,,,,,
72,sub003,2,75,144,A,0.0,,1,0.3333353409980191,,150.01481812000566,151.03156028100057,151.93149436599924
73,sub003,2,76,146,,0,,,,,,,
74,sub003,2,77,148,,0,,,,,,,
75,sub003,2,78,150,,0,,,,,,,
76,sub003,2,79,152,D,0.0,,2,0.3666757239989238,,158.01487731700763,159.0322781230061,159.93154832800792
77,sub003,2,80,154,,0,,,,,,,
78,sub003,2,81,156,,0,,,,,,,
79,sub003,2,82,158,B,0.0,,2,0.36667177300842013,,164.01491671599797,165.03232454499812,165.93159135899623
80,sub003,2,83,160,,0,,,,,,,
81,sub003,2,84,162,C,0.0,,1,0.3333472679951228,,168.01494692100096,169.03169187200547,169.93162641000526
82,sub003,2,85,164,,0,,,,,,,
83,sub003,2,86,166,A,0.0,,1,0.33334913100406993,,172.01497162500164,173.03172997500224,173.9316574740078
84,sub003,2,87,168,,0,,,,,,,
